epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,1500.8,0.81512,1.08057,1.16921,0.80149,0.24469,0.25383,0.21308,0.93563,2.07638,1.24443,0.000555035,0.000555035,0.000555035
61,1525.27,0.73686,1.0594,1.08915,0.62841,0.24254,0.28097,0.21719,0.76862,3.0331,1.07956,0.000549036,0.000549036,0.000549036
62,1551.2,0.78969,1.07389,1.12665,0.6255,0.25464,0.26664,0.22135,0.85295,2.00786,1.13811,0.000543037,0.000543037,0.000543037
63,1577.67,0.8091,1.10275,1.17963,0.58914,0.26285,0.26722,0.21981,0.99072,2.31966,1.26289,0.000537037,0.000537037,0.000537037
64,1604.34,0.73913,0.99395,1.13136,0.80748,0.23889,0.26528,0.22392,0.87804,1.68981,1.20633,0.000531038,0.000531038,0.000531038
65,1629.14,0.76478,1.10523,1.14497,0.63916,0.24132,0.27809,0.22549,0.8656,2.13919,1.23127,0.000525038,0.000525038,0.000525038
66,1653.62,0.76576,0.97716,1.13838,0.7886,0.229,0.26859,0.20877,0.93541,2.82109,1.2921,0.000519039,0.000519039,0.000519039
67,1678.03,0.76776,1.0631,1.15977,0.79305,0.229,0.23762,0.1995,0.90854,2.15699,1.23511,0.00051304,0.00051304,0.00051304
68,1702.37,0.68945,0.9313,1.0904,0.7906,0.24182,0.27488,0.22667,0.90869,1.63359,1.23341,0.00050704,0.00050704,0.00050704
69,1726.79,0.75862,0.91333,1.13275,0.45012,0.24363,0.27552,0.22436,0.98174,1.99631,1.27249,0.000501041,0.000501041,0.000501041
70,1751.12,0.76492,0.98582,1.13514,0.80146,0.25538,0.25676,0.21979,0.85181,1.75438,1.15817,0.000495041,0.000495041,0.000495041
71,1776.64,0.77664,0.947,1.15479,0.63136,0.23259,0.27766,0.22991,0.90224,1.65481,1.18266,0.000489042,0.000489042,0.000489042
72,1802.63,0.7375,0.90727,1.11566,0.3514,0.48049,0.37793,0.24923,0.95102,2.0317,1.12258,0.000483043,0.000483043,0.000483043
73,1828.36,0.73666,0.92735,1.09841,0.46033,0.35673,0.31782,0.24602,0.87943,2.20215,1.20332,0.000477043,0.000477043,0.000477043
74,1853.2,0.72725,0.96012,1.10971,0.45495,0.25177,0.26579,0.22186,1.01881,2.57603,1.22178,0.000471044,0.000471044,0.000471044
75,1878.14,0.6933,0.95881,1.04764,0.80647,0.25326,0.26967,0.22366,1.07687,2.20763,1.1824,0.000465044,0.000465044,0.000465044
76,1902.49,0.74332,1.02485,1.14516,0.66548,0.33798,0.3095,0.23773,1.21119,2.38855,1.25187,0.000459045,0.000459045,0.000459045
77,1926.82,0.72225,0.97306,1.10258,0.80436,0.24469,0.26677,0.22529,1.1575,1.98163,1.20702,0.000453046,0.000453046,0.000453046
78,1951.36,0.7053,0.95378,1.06645,0.95389,0.24182,0.28515,0.22319,1.18817,2.53653,1.28471,0.000447046,0.000447046,0.000447046
79,1975.89,0.76182,0.88655,1.14528,0.97663,0.25464,0.27941,0.22827,1.23082,1.94064,1.35212,0.000441047,0.000441047,0.000441047
80,2000.45,0.74087,0.94049,1.13671,0.7938,0.24465,0.25771,0.20895,1.11763,2.53562,1.22987,0.000435047,0.000435047,0.000435047
81,2026.32,0.69693,0.98048,1.08772,0.97516,0.22315,0.26945,0.2227,1.17547,2.80664,1.20724,0.000429048,0.000429048,0.000429048
82,2052.37,0.73887,0.97541,1.12037,0.9426,0.25752,0.27086,0.22781,1.16835,3.15567,1.23689,0.000423049,0.000423049,0.000423049
83,2077.82,0.69956,0.83789,1.09922,0.7676,0.26793,0.26375,0.21991,1.11711,2.27975,1.24224,0.000417049,0.000417049,0.000417049
84,2103.04,0.6789,0.83592,1.09297,0.66107,0.32803,0.30389,0.22531,1.15492,2.63175,1.34584,0.00041105,0.00041105,0.00041105
85,2127.8,0.73412,0.97846,1.13212,0.95304,0.24101,0.27152,0.22103,1.18566,3.16691,1.36535,0.00040505,0.00040505,0.00040505
86,2152.24,0.72314,0.90953,1.12914,0.65634,0.35058,0.39508,0.26355,1.09351,2.20447,1.2736,0.000399051,0.000399051,0.000399051
87,2176.42,0.67231,0.82171,1.07999,0.77788,0.26039,0.29293,0.23029,1.20448,2.6056,1.35754,0.000393052,0.000393052,0.000393052
88,2202.53,0.66498,0.89712,1.0567,0.8288,0.33917,0.29797,0.23773,1.1317,2.36095,1.31676,0.000387052,0.000387052,0.000387052
89,2227.23,0.67043,0.80355,1.06386,0.93673,0.27034,0.28152,0.23956,1.12325,2.28443,1.27231,0.000381053,0.000381053,0.000381053
90,2252.77,0.6894,0.90972,1.09875,0.92229,0.25822,0.26973,0.2303,1.19276,2.45677,1.31517,0.000375053,0.000375053,0.000375053
91,2278.94,0.68418,0.90692,1.1076,0.63612,0.32439,0.31924,0.24881,1.07233,2.18675,1.25838,0.000369054,0.000369054,0.000369054
92,2305,0.64891,0.89307,1.07616,0.95792,0.21618,0.28087,0.22228,1.19956,2.57186,1.36454,0.000363055,0.000363055,0.000363055
93,2329.62,0.65855,0.83715,1.05163,0.84176,0.33263,0.36267,0.26345,1.1315,2.44643,1.25879,0.000357055,0.000357055,0.000357055
94,2354.65,0.69704,0.89747,1.10641,0.67245,0.32504,0.31691,0.24395,1.17655,2.85107,1.22506,0.000351056,0.000351056,0.000351056
95,2378.87,0.61452,0.8219,1.03587,0.46579,0.48639,0.30075,0.24412,1.10601,2.40218,1.22264,0.000345056,0.000345056,0.000345056
96,2403.11,0.68933,0.84499,1.11209,0.66748,0.34996,0.31445,0.24509,1.06252,2.25736,1.22334,0.000339057,0.000339057,0.000339057
97,2427.34,0.64974,0.81153,1.04111,0.77125,0.25511,0.28542,0.23958,1.09574,2.75374,1.26267,0.000333058,0.000333058,0.000333058
98,2451.66,0.62901,0.83609,1.07337,0.52723,0.43988,0.43169,0.27003,1.08617,2.76876,1.21944,0.000327058,0.000327058,0.000327058
99,2476.13,0.62029,0.78135,1.03414,0.46677,0.34372,0.34307,0.2317,1.06534,2.45147,1.17914,0.000321059,0.000321059,0.000321059
100,2502.02,0.69302,0.85129,1.06662,0.23782,0.3466,0.26702,0.22549,1.12607,2.73026,1.25785,0.000315059,0.000315059,0.000315059
101,2527.94,0.6403,0.77159,1.05306,0.71372,0.31703,0.36805,0.23454,1.15284,2.37828,1.25972,0.00030906,0.00030906,0.00030906
102,2553.37,0.67393,0.79313,1.08795,0.75044,0.3502,0.36615,0.25368,1.14365,2.2911,1.25147,0.000303061,0.000303061,0.000303061
103,2578.42,0.69906,0.89587,1.07221,0.43722,0.34372,0.31218,0.23863,1.11058,2.50359,1.25611,0.000297061,0.000297061,0.000297061
104,2602.96,0.61983,0.77245,1.01455,0.63094,0.35654,0.31685,0.2395,1.08934,2.43252,1.18314,0.000291062,0.000291062,0.000291062
105,2627.37,0.62906,0.80562,1.02854,0.71214,0.35261,0.33934,0.23289,1.06195,2.47855,1.20107,0.000285062,0.000285062,0.000285062
106,2651.82,0.59585,0.7646,1.05286,0.73511,0.35367,0.35541,0.24635,1.11233,2.43365,1.19076,0.000279063,0.000279063,0.000279063
107,2676.11,0.62482,0.71639,1.05215,0.24975,0.43988,0.30206,0.24039,1.15833,2.53166,1.21847,0.000273064,0.000273064,0.000273064
108,2700.44,0.59863,0.73415,1.02574,0.26476,0.35654,0.3006,0.2458,1.05237,2.47374,1.12946,0.000267064,0.000267064,0.000267064
109,2724.87,0.65316,0.79521,1.05921,0.69149,0.35367,0.32248,0.25551,1.0677,2.4415,1.14239,0.000261065,0.000261065,0.000261065
110,2751.13,0.57325,0.69714,1.02743,0.80465,0.25464,0.27679,0.23746,1.13575,2.18217,1.22452,0.000255065,0.000255065,0.000255065
111,2777.28,0.61059,0.68887,1.02045,0.62965,0.35942,0.30125,0.24511,1.10692,2.36173,1.21409,0.000249066,0.000249066,0.000249066
112,2803.81,0.62667,0.75131,1.00922,0.62436,0.33798,0.28978,0.2377,1.14388,2.34865,1.27193,0.000243067,0.000243067,0.000243067
113,2828.5,0.60078,0.72295,1.01447,0.51005,0.32274,0.31231,0.24061,1.13807,2.28712,1.25163,0.000237067,0.000237067,0.000237067
114,2853.62,0.63263,0.74072,1.03286,0.2668,0.3497,0.2855,0.23412,1.10455,2.15191,1.25305,0.000231068,0.000231068,0.000231068
115,2877.86,0.61721,0.75808,1.0389,0.62687,0.3287,0.2938,0.22923,1.13182,2.23403,1.25217,0.000225068,0.000225068,0.000225068
116,2902.29,0.60476,0.70256,1.06277,0.47007,0.35538,0.31154,0.25686,1.09999,2.18199,1.18992,0.000219069,0.000219069,0.000219069
117,2926.87,0.56953,0.68395,1.01957,0.66835,0.33849,0.29932,0.24409,1.04403,2.34137,1.12056,0.00021307,0.00021307,0.00021307
118,2951.5,0.63799,0.73606,1.0435,0.6689,0.35367,0.32164,0.25339,1.06613,2.17631,1.1829,0.00020707,0.00020707,0.00020707
119,2977.04,0.56899,0.72999,0.97871,0.5219,0.32374,0.30507,0.23969,1.01581,2.30375,1.10019,0.000201071,0.000201071,0.000201071
120,3004.07,0.59469,0.69806,1.02842,0.43999,0.36229,0.28939,0.24036,1.02557,2.46164,1.07675,0.000195071,0.000195071,0.000195071
121,3029.58,0.60521,0.68485,1.03125,0.23393,0.36229,0.2932,0.24509,0.99726,2.42158,1.10738,0.000189072,0.000189072,0.000189072
122,3054.44,0.57135,0.67933,0.99224,0.50524,0.35942,0.32901,0.25287,1.04765,2.4251,1.11615,0.000183073,0.000183073,0.000183073
123,3079.18,0.52722,0.6671,0.99565,0.53059,0.52034,0.36207,0.25764,1.06937,2.33554,1.13058,0.000177073,0.000177073,0.000177073
124,3103.5,0.57937,0.65877,1.02735,0.67167,0.35654,0.3101,0.25201,1.1111,2.3542,1.17234,0.000171074,0.000171074,0.000171074
125,3127.95,0.61793,0.76806,1.03041,0.79167,0.27034,0.29345,0.2416,1.1027,2.1384,1.19303,0.000165074,0.000165074,0.000165074
126,3152.28,0.54691,0.57807,0.97654,0.96309,0.26746,0.30314,0.25189,1.08461,2.04222,1.16739,0.000159075,0.000159075,0.000159075
127,3176.99,0.57997,0.64268,0.98893,0.28684,0.36047,0.31221,0.25219,1.04733,2.24142,1.11442,0.000153076,0.000153076,0.000153076
128,3201.4,0.58037,0.6319,0.99169,0.34341,0.35031,0.32657,0.26095,1.01278,2.28863,1.11143,0.000147076,0.000147076,0.000147076
129,3227.3,0.53854,0.62088,0.98598,0.79451,0.2714,0.2977,0.2519,0.98304,2.21883,1.06374,0.000141077,0.000141077,0.000141077
130,3253.19,0.62463,0.67582,1.05098,0.96594,0.27056,0.30907,0.26002,1.00043,2.2226,1.08397,0.000135077,0.000135077,0.000135077
131,3278.45,0.58657,0.66634,1.03261,0.62263,0.27553,0.30043,0.25363,1.06541,2.32493,1.11253,0.000129078,0.000129078,0.000129078
132,3303.35,0.56031,0.59206,1.00059,0.53585,0.36106,0.32861,0.2518,1.08205,2.29286,1.11039,0.000123079,0.000123079,0.000123079
133,3328.23,0.55177,0.74356,0.99416,0.79926,0.26878,0.30059,0.25533,1.07217,2.32928,1.11966,0.000117079,0.000117079,0.000117079
134,3352.42,0.54196,0.64314,0.98081,0.63153,0.26849,0.30651,0.26106,1.07888,2.3728,1.14027,0.00011108,0.00011108,0.00011108
135,3376.7,0.53664,0.59376,0.99853,0.43707,0.36229,0.30547,0.25919,1.05059,2.35426,1.11135,0.00010508,0.00010508,0.00010508
136,3402.68,0.59936,0.74462,1.02881,0.45381,0.35654,0.30163,0.25419,1.03069,2.3664,1.1055,9.9081e-05,9.9081e-05,9.9081e-05
137,3427.39,0.56676,0.64523,1.01308,0.69152,0.35832,0.32425,0.2504,1.0821,2.34491,1.11722,9.30816e-05,9.30816e-05,9.30816e-05
138,3453.27,0.55549,0.60236,0.98483,0.79809,0.2702,0.30093,0.2489,1.02272,2.28068,1.08395,8.70822e-05,8.70822e-05,8.70822e-05
139,3479.62,0.52393,0.60092,0.98786,0.31084,0.3613,0.31574,0.25045,1.01988,2.32817,1.07827,8.10828e-05,8.10828e-05,8.10828e-05
140,3505.7,0.52561,0.61732,0.98042,0.79912,0.26895,0.29122,0.25193,0.99928,2.33553,1.05611,7.50834e-05,7.50834e-05,7.50834e-05
141,3556.91,0.44629,0.46887,0.89112,0.45865,0.27608,0.29455,0.25098,1.04526,2.57529,1.09072,6.9084e-05,6.9084e-05,6.9084e-05
142,3580.98,0.4212,0.46029,0.84689,0.46468,0.27301,0.28215,0.24033,1.05247,2.33247,1.09711,6.30846e-05,6.30846e-05,6.30846e-05
143,3604.99,0.39574,0.42923,0.87208,0.63221,0.27361,0.28626,0.25054,1.04072,2.27918,1.10744,5.70852e-05,5.70852e-05,5.70852e-05
144,3628.74,0.39189,0.44085,0.82987,0.35294,0.36229,0.32439,0.25674,1.03796,2.23685,1.1086,5.10858e-05,5.10858e-05,5.10858e-05
145,3652.59,0.38429,0.44202,0.83719,0.36166,0.36205,0.32588,0.25477,1.03705,2.20141,1.10608,4.50864e-05,4.50864e-05,4.50864e-05
146,3676.44,0.40925,0.40651,0.85485,0.37184,0.35942,0.32537,0.25224,1.02842,2.22315,1.09657,3.9087e-05,3.9087e-05,3.9087e-05
147,3702.14,0.38491,0.41773,0.85774,0.36705,0.35942,0.3305,0.25901,1.04051,2.24147,1.10788,3.30876e-05,3.30876e-05,3.30876e-05
148,3727.81,0.36945,0.42248,0.81444,0.37305,0.3452,0.32615,0.24986,1.03347,2.31507,1.09733,2.70882e-05,2.70882e-05,2.70882e-05
149,3752.78,0.39831,0.45748,0.84287,0.37191,0.34745,0.32749,0.24746,1.03468,2.29606,1.10343,2.10888e-05,2.10888e-05,2.10888e-05
150,3777.85,0.3752,0.44476,0.84766,0.36665,0.35942,0.32786,0.24856,1.02452,2.31528,1.09736,1.50894e-05,1.50894e-05,1.50894e-05
