epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,421.843,1.22872,2.00813,1.40241,0.90752,0.16454,0.19548,0.13687,1.36481,2.41392,1.53917,0.000837007,0.000837007,0.000837007
14,451.266,1.10895,1.81075,1.31592,0.90958,0.16794,0.201,0.14489,1.28666,2.53543,1.57873,0.000831008,0.000831008,0.000831008
15,479.566,1.17362,1.82441,1.37712,0.82729,0.25433,0.21401,0.14539,1.16259,2.63914,1.394,0.000825008,0.000825008,0.000825008
16,512.969,1.20166,1.78734,1.36791,0.86313,0.24227,0.21276,0.15977,1.28626,3.16284,1.43428,0.000819009,0.000819009,0.000819009
17,535.56,1.12515,1.74571,1.35368,0.88467,0.21503,0.21922,0.16719,1.18096,2.24155,1.39082,0.00081301,0.00081301,0.00081301
18,557.84,1.07735,1.65067,1.33055,0.90913,0.18495,0.20019,0.16155,1.03738,2.8164,1.35241,0.00080701,0.00080701,0.00080701
19,579.757,1.07668,1.74242,1.31197,0.90793,0.17405,0.22,0.14749,1.16894,2.52433,1.36686,0.000801011,0.000801011,0.000801011
20,601.795,1.10413,1.63576,1.30399,0.89769,0.20619,0.26767,0.19094,1.1505,2.00242,1.3525,0.000795011,0.000795011,0.000795011
21,623.896,1.0967,1.55182,1.31589,0.93439,0.19443,0.25222,0.18997,1.10938,2.34538,1.33728,0.000789012,0.000789012,0.000789012
22,645.726,1.11587,1.51841,1.34275,0.8642,0.1849,0.20918,0.16533,1.14374,2.23495,1.32136,0.000783013,0.000783013,0.000783013
23,668.074,1.05598,1.64278,1.28664,0.89142,0.24123,0.22737,0.17649,1.21727,2.37555,1.36403,0.000777013,0.000777013,0.000777013
24,690.149,1.02385,1.52419,1.27991,0.88794,0.24405,0.23938,0.19475,1.11964,2.23946,1.35646,0.000771014,0.000771014,0.000771014
25,712.258,1.06904,1.48539,1.29229,0.89156,0.18737,0.21078,0.1606,1.21062,2.20982,1.4072,0.000765014,0.000765014,0.000765014
26,735.019,1.07489,1.629,1.28065,0.87666,0.24745,0.22369,0.1808,1.14678,2.26345,1.34764,0.000759015,0.000759015,0.000759015
27,757.566,0.94456,1.33327,1.20361,0.85624,0.26446,0.2258,0.18823,1.11822,2.19005,1.36357,0.000753016,0.000753016,0.000753016
28,780.223,0.96772,1.34642,1.26453,0.89836,0.25085,0.25831,0.21082,1.08099,2.30376,1.32699,0.000747016,0.000747016,0.000747016
29,803.753,0.93373,1.31858,1.20774,0.89433,0.19898,0.2257,0.17899,1.19405,2.23901,1.42139,0.000741017,0.000741017,0.000741017
30,826.877,0.91149,1.3201,1.19035,0.74442,0.25025,0.26385,0.21729,1.09105,2.29678,1.3134,0.000735017,0.000735017,0.000735017
31,849.595,0.99029,1.4378,1.24523,0.86832,0.23757,0.22964,0.17363,1.14148,2.0209,1.37343,0.000729018,0.000729018,0.000729018
32,872.436,0.8948,1.28468,1.1696,0.83754,0.23793,0.22433,0.16049,1.12961,2.0394,1.33335,0.000723019,0.000723019,0.000723019
33,894.964,0.89161,1.39214,1.19691,0.86927,0.23318,0.23298,0.18156,1.17153,1.88874,1.37981,0.000717019,0.000717019,0.000717019
34,917.82,0.96945,1.35971,1.23329,0.92769,0.26446,0.26885,0.2099,1.0979,1.76126,1.35654,0.00071102,0.00071102,0.00071102
35,940.282,0.85006,1.23358,1.16972,0.89865,0.25098,0.28933,0.22802,1.04607,1.77611,1.33693,0.00070502,0.00070502,0.00070502
36,962.597,0.84162,1.18281,1.14698,0.67394,0.28529,0.2898,0.20427,1.07909,2.17264,1.31818,0.000699021,0.000699021,0.000699021
37,984.968,0.90132,1.14415,1.20719,0.59394,0.33493,0.27481,0.20785,1.07149,2.08013,1.25485,0.000693022,0.000693022,0.000693022
38,1007.52,0.85456,1.18557,1.14626,0.94912,0.24447,0.27759,0.22964,1.04051,2.02433,1.24873,0.000687022,0.000687022,0.000687022
39,1029.98,0.87061,1.24402,1.18926,0.92334,0.26321,0.2878,0.23355,0.99143,2.12283,1.25522,0.000681023,0.000681023,0.000681023
40,1053.27,0.84915,1.1789,1.1589,0.91691,0.25834,0.30405,0.23083,1.01742,1.87811,1.24596,0.000675023,0.000675023,0.000675023
41,1075.42,0.90316,1.1513,1.20294,0.72384,0.25318,0.25395,0.20488,0.99847,2.07501,1.26124,0.000669024,0.000669024,0.000669024
42,1097.36,0.8621,1.18291,1.16617,0.92958,0.25902,0.27874,0.22862,1.00716,1.98287,1.24959,0.000663025,0.000663025,0.000663025
43,1119.14,0.8733,1.16596,1.17715,0.76924,0.3057,0.30911,0.24148,0.94203,1.85804,1.199,0.000657025,0.000657025,0.000657025
44,1141.13,0.84677,1.11071,1.12196,0.54739,0.28529,0.29018,0.23274,0.98726,1.68243,1.25559,0.000651026,0.000651026,0.000651026
45,1163.16,0.87773,1.1808,1.14453,0.57931,0.31973,0.28494,0.23975,0.99222,1.79778,1.24483,0.000645026,0.000645026,0.000645026
46,1184.96,0.85096,1.17106,1.15571,0.73648,0.26828,0.27351,0.22659,1.0248,1.9287,1.26851,0.000639027,0.000639027,0.000639027
47,1207.01,0.81193,1.07534,1.14122,0.39423,0.3023,0.2754,0.22949,1.00529,1.97274,1.21014,0.000633028,0.000633028,0.000633028
48,1230.05,0.84736,1.07806,1.13979,0.75703,0.27849,0.31736,0.24745,1.00427,1.98497,1.21302,0.000627028,0.000627028,0.000627028
49,1252.7,0.78797,1.06556,1.13343,0.5736,0.31864,0.26631,0.23233,0.99816,2.13966,1.23811,0.000621029,0.000621029,0.000621029
50,1274.94,0.78952,1.02628,1.09747,0.73093,0.30272,0.43614,0.2403,1.02915,1.99053,1.24353,0.000615029,0.000615029,0.000615029
51,1296.65,0.8511,1.1076,1.15816,0.66552,0.29549,0.27242,0.22887,0.97789,1.92663,1.17009,0.00060903,0.00060903,0.00060903
52,1318.76,0.76892,1.08137,1.10516,0.24823,0.30496,0.25187,0.21546,0.98218,2.33782,1.20879,0.000603031,0.000603031,0.000603031
53,1340.76,0.80391,0.95419,1.14334,0.59156,0.43384,0.31924,0.25709,0.90905,1.72646,1.20748,0.000597031,0.000597031,0.000597031
54,1362.97,0.79867,1.0441,1.137,0.88998,0.29321,0.28018,0.21917,0.87496,1.68508,1.14607,0.000591032,0.000591032,0.000591032
55,1384.85,0.72297,1.03449,1.07788,0.77973,0.30527,0.332,0.25118,0.84384,1.72721,1.13398,0.000585032,0.000585032,0.000585032
56,1406.84,0.86956,1.08691,1.16418,0.31602,0.4932,0.43873,0.28867,1.00913,2.01797,1.31448,0.000579033,0.000579033,0.000579033
57,1429.1,0.79734,0.98858,1.16721,0.47636,0.51455,0.38057,0.26366,0.96296,1.58447,1.16909,0.000573034,0.000573034,0.000573034
58,1451.38,0.76155,0.99212,1.11242,0.58058,0.36735,0.36273,0.28424,0.92103,1.63195,1.15623,0.000567034,0.000567034,0.000567034
59,1474.15,0.73869,0.92588,1.12903,0.80265,0.28877,0.28662,0.23973,0.92283,1.76369,1.14039,0.000561035,0.000561035,0.000561035
60,1496.68,0.76494,1.03084,1.09702,0.61098,0.33291,0.27873,0.23444,0.87855,1.81154,1.12448,0.000555035,0.000555035,0.000555035
61,1518.77,0.78156,0.97328,1.09714,0.39864,0.44855,0.28695,0.24285,0.86417,1.92751,1.12516,0.000549036,0.000549036,0.000549036
62,1540.59,0.72654,0.98993,1.09726,0.568,0.30867,0.2747,0.23193,0.93458,1.74406,1.18081,0.000543037,0.000543037,0.000543037
63,1562.39,0.75106,0.9493,1.09059,0.6943,0.46834,0.43451,0.26041,0.95797,1.73892,1.1783,0.000537037,0.000537037,0.000537037
64,1584.19,0.79473,0.96297,1.11858,0.81211,0.3057,0.3278,0.24721,0.94356,1.7944,1.19655,0.000531038,0.000531038,0.000531038
65,1606.12,0.74354,0.89191,1.12029,0.23883,0.39187,0.27244,0.2146,0.88684,2.16511,1.14451,0.000525038,0.000525038,0.000525038
66,1627.95,0.75375,0.92237,1.11981,0.75725,0.47236,0.47026,0.26887,0.93295,2.4364,1.17435,0.000519039,0.000519039,0.000519039
67,1651,0.71931,0.85257,1.08172,0.46865,0.40655,0.35334,0.2696,0.87416,1.95292,1.13075,0.00051304,0.00051304,0.00051304
68,1672.71,0.70584,0.89231,1.05807,0.46016,0.44994,0.50294,0.2812,0.91685,1.87617,1.20627,0.00050704,0.00050704,0.00050704
69,1694.78,0.69115,0.80223,1.05393,0.60691,0.34333,0.33301,0.26949,0.83796,2.02365,1.16584,0.000501041,0.000501041,0.000501041
70,1717.54,0.75761,0.82368,1.10896,0.67862,0.37543,0.36089,0.26342,0.85748,2.1856,1.18388,0.000495041,0.000495041,0.000495041
71,1740.04,0.71552,0.85013,1.10109,0.49289,0.35573,0.35169,0.25749,0.80053,1.8388,1.12357,0.000489042,0.000489042,0.000489042
72,1762.17,0.71317,0.86936,1.09297,0.6316,0.32495,0.29632,0.24298,0.8302,2.03262,1.13395,0.000483043,0.000483043,0.000483043
73,1784.05,0.72545,0.92255,1.11418,0.69256,0.33362,0.3445,0.26688,0.84358,1.76074,1.13385,0.000477043,0.000477043,0.000477043
74,1805.96,0.70841,0.85027,1.07386,0.4793,0.36916,0.32165,0.25244,0.84026,1.96819,1.09693,0.000471044,0.000471044,0.000471044
75,1827.75,0.72163,0.87098,1.08327,0.7656,0.35985,0.37813,0.27549,0.83954,1.81632,1.10311,0.000465044,0.000465044,0.000465044
76,1849.64,0.68851,0.8073,1.04746,0.50517,0.56098,0.3867,0.2771,0.82707,1.70034,1.10913,0.000459045,0.000459045,0.000459045
77,1871.4,0.68836,0.82674,1.06331,0.55516,0.36409,0.32677,0.25968,0.88683,1.57603,1.14016,0.000453046,0.000453046,0.000453046
78,1893.2,0.69143,0.80517,1.06067,0.24628,0.55896,0.33502,0.25844,0.82594,1.85984,1.09825,0.000447046,0.000447046,0.000447046
79,1914.89,0.69609,0.83873,1.08131,0.70475,0.36409,0.32585,0.2519,0.83897,1.59719,1.15069,0.000441047,0.000441047,0.000441047
80,1937.16,0.69649,0.88465,1.06515,0.7176,0.38903,0.39406,0.29193,0.85913,1.67705,1.1291,0.000435047,0.000435047,0.000435047
81,1960.15,0.68817,0.86385,1.06192,0.24444,0.39626,0.41967,0.2991,0.81398,1.70344,1.06812,0.000429048,0.000429048,0.000429048
82,1982.7,0.70551,0.84769,1.03852,0.82176,0.31964,0.33064,0.25773,0.84413,2.08231,1.10519,0.000423049,0.000423049,0.000423049
83,2004.56,0.69786,0.81618,1.06269,0.25888,0.41127,0.30085,0.24221,0.86371,2.13572,1.17096,0.000417049,0.000417049,0.000417049
84,2026.47,0.70087,0.78614,1.06256,0.81997,0.34821,0.4016,0.2751,0.83524,1.784,1.11774,0.00041105,0.00041105,0.00041105
85,2048.2,0.64273,0.92692,1.03086,0.44275,0.41672,0.29823,0.25274,0.83925,1.89943,1.09796,0.00040505,0.00040505,0.00040505
86,2070.2,0.66691,0.7559,1.08649,0.77928,0.338,0.34908,0.26832,0.82708,1.50507,1.10172,0.000399051,0.000399051,0.000399051
87,2091.97,0.65667,0.7943,1.04026,0.45548,0.36442,0.32707,0.26297,0.86801,1.78877,1.11861,0.000393052,0.000393052,0.000393052
88,2113.73,0.64154,0.78938,0.99615,0.49815,0.55853,0.41988,0.27893,0.81968,1.99814,1.11033,0.000387052,0.000387052,0.000387052
89,2135.64,0.65813,0.73493,1.05345,0.5158,0.43355,0.35136,0.27316,0.82119,1.68148,1.09634,0.000381053,0.000381053,0.000381053
90,2157.27,0.68336,0.75817,1.05359,0.52452,0.39007,0.39014,0.27923,0.73418,1.6622,1.06786,0.000375053,0.000375053,0.000375053
91,2179.64,0.65663,0.74919,1.03484,0.30016,0.40944,0.32943,0.26355,0.78831,1.85998,1.10725,0.000369054,0.000369054,0.000369054
92,2202.44,0.63454,0.72755,1.02733,0.69011,0.41588,0.35812,0.27426,0.80241,1.69228,1.07036,0.000363055,0.000363055,0.000363055
93,2225.34,0.60588,0.68803,1.01973,0.47488,0.41536,0.34715,0.27179,0.83141,1.78487,1.09539,0.000357055,0.000357055,0.000357055
94,2248.64,0.65239,0.73386,1.02397,0.32427,0.39462,0.3493,0.2612,0.78311,1.82558,1.04833,0.000351056,0.000351056,0.000351056
95,2270.73,0.61004,0.70564,1.02862,0.49232,0.39588,0.33693,0.25364,0.79849,1.79105,1.0909,0.000345056,0.000345056,0.000345056
96,2292.73,0.65878,0.80062,1.0237,0.69844,0.34531,0.36683,0.28505,0.71832,1.90292,1.03502,0.000339057,0.000339057,0.000339057
97,2314.54,0.6198,0.71844,1.02375,0.38997,0.42922,0.37994,0.26619,0.76424,1.80856,1.11387,0.000333058,0.000333058,0.000333058
98,2336.45,0.60765,0.77535,1.058,0.41553,0.40881,0.38042,0.27324,0.8755,1.86089,1.10697,0.000327058,0.000327058,0.000327058
99,2358.31,0.63237,0.79918,1.04727,0.43903,0.57974,0.38848,0.2784,0.90964,1.74456,1.14306,0.000321059,0.000321059,0.000321059
100,2380.36,0.61569,0.7541,1.03934,0.36784,0.42158,0.38525,0.27738,0.86784,1.61978,1.11539,0.000315059,0.000315059,0.000315059
101,2402.33,0.61104,0.6961,1.0403,0.35064,0.5569,0.35406,0.25971,0.78987,1.70667,1.08297,0.00030906,0.00030906,0.00030906
102,2424.89,0.62602,0.74032,1.03339,0.63736,0.40844,0.39967,0.27729,0.80451,1.72445,1.07396,0.000303061,0.000303061,0.000303061
103,2447.56,0.59559,0.66666,1.01871,0.56188,0.5818,0.40601,0.29797,0.73365,1.57308,1.05171,0.000297061,0.000297061,0.000297061
104,2470.09,0.62024,0.66108,1.00172,0.60383,0.5341,0.38439,0.27281,0.82428,1.86499,1.09966,0.000291062,0.000291062,0.000291062
105,2492.06,0.60207,0.6966,1.02424,0.55729,0.39562,0.38528,0.29069,0.80656,1.72121,1.08724,0.000285062,0.000285062,0.000285062
106,2513.91,0.62061,0.62797,1.02364,0.55366,0.41964,0.37878,0.28226,0.83399,1.60623,1.11979,0.000279063,0.000279063,0.000279063
107,2535.81,0.58827,0.69381,1.00552,0.81898,0.39583,0.39039,0.2917,0.76617,1.52527,1.05663,0.000273064,0.000273064,0.000273064
108,2557.7,0.57502,0.58414,0.99103,0.72325,0.40944,0.36929,0.2821,0.8718,1.85327,1.13793,0.000267064,0.000267064,0.000267064
109,2579.72,0.59359,0.66925,1.01777,0.56422,0.36668,0.3605,0.2846,0.77706,2.03573,1.0935,0.000261065,0.000261065,0.000261065
110,2601.87,0.59665,0.649,1.01514,0.55154,0.40757,0.36129,0.28593,0.78431,2.07439,1.06152,0.000255065,0.000255065,0.000255065
111,2623.79,0.59971,0.66595,1.02164,0.58214,0.40604,0.40135,0.28545,0.77051,1.81365,1.08037,0.000249066,0.000249066,0.000249066
112,2645.72,0.55304,0.6578,0.98765,0.84362,0.3852,0.41213,0.28945,0.78446,1.78376,1.12721,0.000243067,0.000243067,0.000243067
113,2668.55,0.56865,0.64545,0.99322,0.77612,0.39592,0.40071,0.29861,0.78886,1.90458,1.0859,0.000237067,0.000237067,0.000237067
114,2691.34,0.57675,0.64493,0.99483,0.6298,0.37146,0.38804,0.27756,0.73423,1.79238,1.03216,0.000231068,0.000231068,0.000231068
115,2713.61,0.57642,0.61791,0.99472,0.57896,0.40264,0.37133,0.28578,0.71101,1.64803,1.0176,0.000225068,0.000225068,0.000225068
116,2735.44,0.57053,0.61756,0.99567,0.55212,0.38426,0.36124,0.2769,0.75117,1.76216,1.03849,0.000219069,0.000219069,0.000219069
117,2757.23,0.52964,0.61047,0.99328,0.5545,0.34708,0.33567,0.27548,0.86548,2.03575,1.11852,0.00021307,0.00021307,0.00021307
118,2779.11,0.54494,0.61721,0.99486,0.7763,0.35213,0.36315,0.27431,0.83985,1.69018,1.14767,0.00020707,0.00020707,0.00020707
119,2801.07,0.57188,0.63121,1.01376,0.54483,0.41153,0.36202,0.26722,0.77786,1.71198,1.06978,0.000201071,0.000201071,0.000201071
120,2822.61,0.57953,0.66917,0.98103,0.59892,0.36252,0.36777,0.27783,0.77479,1.77188,1.0839,0.000195071,0.000195071,0.000195071
121,2845.73,0.56386,0.59425,1.01672,0.62662,0.38382,0.36437,0.28984,0.69043,1.73224,1.05526,0.000189072,0.000189072,0.000189072
122,2867.53,0.50439,0.54608,0.96289,0.56511,0.40604,0.41093,0.29827,0.80714,1.59511,1.11109,0.000183073,0.000183073,0.000183073
123,2889.68,0.5514,0.58468,0.98764,0.60882,0.53664,0.3945,0.29028,0.77825,1.63045,1.08744,0.000177073,0.000177073,0.000177073
124,2912.6,0.5959,0.57628,0.99357,0.57243,0.59789,0.43854,0.30738,0.7455,1.67907,1.06656,0.000171074,0.000171074,0.000171074
125,2935.49,0.5964,0.61315,1.02153,0.62146,0.55874,0.4561,0.2906,0.75235,1.83737,1.07043,0.000165074,0.000165074,0.000165074
126,2957.6,0.58621,0.65406,0.99726,0.59305,0.39201,0.38518,0.29382,0.79119,1.68178,1.1298,0.000159075,0.000159075,0.000159075
127,2979.61,0.55613,0.57665,1.02297,0.64202,0.38903,0.40482,0.28696,0.77305,1.4891,1.07266,0.000153076,0.000153076,0.000153076
128,3001.44,0.55317,0.62986,0.9769,0.76009,0.37117,0.39276,0.28521,0.6943,1.4999,1.03632,0.000147076,0.000147076,0.000147076
129,3023.16,0.51392,0.59939,0.96466,0.81066,0.33166,0.39889,0.28109,0.70704,1.53212,1.0389,0.000141077,0.000141077,0.000141077
130,3044.97,0.49465,0.56198,0.96909,0.74206,0.35239,0.38107,0.28556,0.69248,1.57594,1.02353,0.000135077,0.000135077,0.000135077
131,3066.91,0.5216,0.57853,0.98619,0.64143,0.5819,0.38716,0.28759,0.69773,1.71186,1.02716,0.000129078,0.000129078,0.000129078
132,3088.9,0.56815,0.6092,1.00947,0.78059,0.41841,0.40398,0.29413,0.71069,1.59205,1.04113,0.000123079,0.000123079,0.000123079
133,3110.72,0.57442,0.58891,0.97895,0.81014,0.41532,0.38072,0.2882,0.72016,1.62357,1.04093,0.000117079,0.000117079,0.000117079
134,3132.94,0.5178,0.57735,0.96163,0.60262,0.32979,0.35614,0.28552,0.7023,1.71157,1.01628,0.00011108,0.00011108,0.00011108
135,3155.48,0.54486,0.55236,0.97739,0.34265,0.55853,0.34659,0.26844,0.69135,1.73677,0.99756,0.00010508,0.00010508,0.00010508
136,3178.01,0.52213,0.50893,0.97515,0.36004,0.55023,0.3776,0.27525,0.68731,1.63642,0.99568,9.9081e-05,9.9081e-05,9.9081e-05
137,3200.22,0.52362,0.50112,0.99144,0.61098,0.38861,0.36638,0.27232,0.69407,1.68047,0.9905,9.30816e-05,9.30816e-05,9.30816e-05
138,3222.18,0.51989,0.52189,0.95611,0.63902,0.34194,0.35983,0.27218,0.72979,1.69333,1.0186,8.70822e-05,8.70822e-05,8.70822e-05
139,3244.03,0.52031,0.60969,0.96359,0.76573,0.40134,0.3695,0.28107,0.7133,1.62859,1.0189,8.10828e-05,8.10828e-05,8.10828e-05
140,3265.81,0.47302,0.49708,0.96771,0.76418,0.36885,0.38492,0.2904,0.70573,1.65109,1.02633,7.50834e-05,7.50834e-05,7.50834e-05
141,3307.76,0.40999,0.46179,0.84677,0.63427,0.36613,0.36903,0.28005,0.71252,1.82492,1.01069,6.9084e-05,6.9084e-05,6.9084e-05
142,3328.83,0.37473,0.37397,0.79983,0.61857,0.36102,0.36482,0.28514,0.71257,1.76971,1.00759,6.30846e-05,6.30846e-05,6.30846e-05
143,3350.3,0.41538,0.40112,0.87075,0.65731,0.37195,0.37232,0.28681,0.69762,1.73325,1.00195,5.70852e-05,5.70852e-05,5.70852e-05
144,3371.69,0.39654,0.41038,0.85871,0.62438,0.37621,0.37295,0.28145,0.74214,1.6915,1.05788,5.10858e-05,5.10858e-05,5.10858e-05
145,3394.04,0.40187,0.38205,0.87481,0.60251,0.37345,0.36627,0.27739,0.75255,1.57299,1.06951,4.50864e-05,4.50864e-05,4.50864e-05
146,3416.18,0.37301,0.39611,0.82179,0.59579,0.35789,0.36262,0.27346,0.72963,1.64735,1.0461,3.9087e-05,3.9087e-05,3.9087e-05
147,3438.7,0.38968,0.41189,0.87372,0.60027,0.36831,0.36386,0.27109,0.73804,1.6281,1.04488,3.30876e-05,3.30876e-05,3.30876e-05
148,3461.07,0.353,0.3396,0.83499,0.57243,0.39201,0.35854,0.27348,0.73848,1.58416,1.0474,2.70882e-05,2.70882e-05,2.70882e-05
149,3482.77,0.35749,0.37396,0.82944,0.55243,0.39427,0.3666,0.27133,0.73667,1.62954,1.05643,2.10888e-05,2.10888e-05,2.10888e-05
150,3504.11,0.36229,0.332,0.82473,0.57045,0.3931,0.36245,0.26756,0.7496,1.70092,1.06449,1.50894e-05,1.50894e-05,1.50894e-05
