epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,496.795,1.07941,1.66359,1.32962,0.97377,0.24952,0.25207,0.20584,1.42466,2.684,1.31882,0.000783013,0.000783013,0.000783013
23,519.213,1.00857,1.51281,1.2659,0.93611,0.23187,0.24167,0.19536,1.5174,2.59034,1.39149,0.000777013,0.000777013,0.000777013
24,541.272,1.01096,1.59617,1.26144,0.91646,0.25752,0.24733,0.19548,1.32016,3.14908,1.26617,0.000771014,0.000771014,0.000771014
25,563.145,0.93134,1.50083,1.20672,0.76785,0.23764,0.23461,0.17656,1.37835,3.00743,1.24755,0.000765014,0.000765014,0.000765014
26,585.406,1.01075,1.44569,1.26225,0.92833,0.21331,0.23227,0.18444,1.42874,3.56426,1.26496,0.000759015,0.000759015,0.000759015
27,607.545,0.98537,1.35219,1.23337,0.77687,0.24469,0.24917,0.19245,1.36797,2.71731,1.29007,0.000753016,0.000753016,0.000753016
28,629.474,1.01167,1.42331,1.28051,0.90772,0.26192,0.25429,0.21218,1.28387,3.44831,1.24768,0.000747016,0.000747016,0.000747016
29,651.946,0.87595,1.21759,1.2032,0.93608,0.2185,0.25293,0.18561,1.34868,2.71366,1.33207,0.000741017,0.000741017,0.000741017
30,675.317,0.92874,1.41065,1.19086,0.75084,0.20916,0.2134,0.16739,1.40467,2.9324,1.39631,0.000735017,0.000735017,0.000735017
31,698.731,1.03744,1.52191,1.32555,0.93067,0.25022,0.25891,0.20309,1.36852,2.55066,1.33124,0.000729018,0.000729018,0.000729018
32,721.306,0.92559,1.29638,1.18174,0.75679,0.27034,0.25002,0.19987,1.26014,2.83902,1.21161,0.000723019,0.000723019,0.000723019
33,743.611,0.94636,1.35769,1.23372,0.95999,0.23966,0.25226,0.21182,1.24143,2.55149,1.21938,0.000717019,0.000717019,0.000717019
34,766.718,0.85639,1.19808,1.18476,0.88422,0.25283,0.22625,0.18659,1.33825,3.51084,1.36114,0.00071102,0.00071102,0.00071102
35,789.028,0.90896,1.30224,1.21638,0.77626,0.25209,0.24785,0.20703,1.35066,3.53154,1.37873,0.00070502,0.00070502,0.00070502
36,811.612,0.8842,1.34297,1.19216,0.7905,0.21903,0.25995,0.20137,1.30601,2.52401,1.2351,0.000699021,0.000699021,0.000699021
37,833.433,0.85964,1.25505,1.1694,0.95424,0.23126,0.25225,0.20852,1.33018,2.33952,1.23741,0.000693022,0.000693022,0.000693022
38,855.482,0.901,1.23095,1.18006,0.9108,0.24469,0.25661,0.21081,1.25904,2.54453,1.29503,0.000687022,0.000687022,0.000687022
39,877.419,0.87161,1.30466,1.19133,0.93487,0.25464,0.27152,0.21514,1.24956,2.47873,1.21263,0.000681023,0.000681023,0.000681023
40,901.154,0.8301,1.16759,1.13195,0.95828,0.25177,0.25848,0.21586,1.36594,2.37432,1.333,0.000675023,0.000675023,0.000675023
41,925.591,0.84706,1.12718,1.14411,0.93214,0.229,0.24901,0.20572,1.45411,2.32757,1.46493,0.000669024,0.000669024,0.000669024
42,948.388,0.82583,1.13509,1.15755,0.94282,0.21905,0.26808,0.20845,1.30064,2.25047,1.28204,0.000663025,0.000663025,0.000663025
43,970.376,0.85961,1.12994,1.16856,0.94832,0.22537,0.30478,0.23472,1.28353,2.29768,1.3393,0.000657025,0.000657025,0.000657025
44,992.246,0.8281,1.15676,1.15433,0.93872,0.27034,0.27386,0.23028,1.35002,2.39825,1.39273,0.000651026,0.000651026,0.000651026
45,1014.41,0.90868,1.16195,1.18344,0.44489,0.35367,0.25363,0.21581,1.30001,2.59519,1.21981,0.000645026,0.000645026,0.000645026
46,1036.57,0.80109,1.04644,1.14965,0.77465,0.27034,0.27406,0.22515,1.19528,2.34672,1.23082,0.000639027,0.000639027,0.000639027
47,1058.71,0.8504,1.11728,1.14267,0.77399,0.26746,0.25246,0.21259,1.11837,2.6135,1.15676,0.000633028,0.000633028,0.000633028
48,1080.83,0.81382,1.11224,1.16896,0.78013,0.24469,0.25136,0.19732,1.34546,2.72508,1.2873,0.000627028,0.000627028,0.000627028
49,1102.97,0.79925,1.06901,1.14324,0.78005,0.21905,0.24421,0.20364,1.20304,2.96919,1.22158,0.000621029,0.000621029,0.000621029
50,1125.04,0.76627,1.08411,1.13432,0.7495,0.27034,0.28052,0.23295,1.34595,2.69099,1.3347,0.000615029,0.000615029,0.000615029
51,1147.99,0.79271,1.08753,1.13623,0.76487,0.22055,0.24039,0.1988,1.35994,2.82214,1.36106,0.00060903,0.00060903,0.00060903
52,1170.91,0.73112,1.02391,1.09013,0.93985,0.26675,0.26401,0.22368,1.29931,3.03588,1.3293,0.000603031,0.000603031,0.000603031
53,1193.6,0.82906,1.04433,1.15077,0.56348,0.23867,0.2476,0.20069,1.27575,3.41181,1.36304,0.000597031,0.000597031,0.000597031
54,1215.77,0.78541,1.00091,1.11948,0.58302,0.27034,0.25977,0.21633,1.23827,3.68225,1.30375,0.000591032,0.000591032,0.000591032
55,1238.02,0.76924,1.10389,1.0961,0.24653,0.35004,0.28209,0.2308,1.2252,2.66892,1.2851,0.000585032,0.000585032,0.000585032
56,1260.48,0.79272,1.00483,1.14412,0.77298,0.24371,0.24438,0.20997,1.24158,2.83874,1.25978,0.000579033,0.000579033,0.000579033
57,1282.79,0.74439,1.0823,1.08936,0.5718,0.25177,0.26174,0.20783,1.28778,2.96632,1.32642,0.000573034,0.000573034,0.000573034
58,1304.78,0.84561,1.15523,1.14032,0.62555,0.23116,0.25008,0.20846,1.30197,2.48572,1.3897,0.000567034,0.000567034,0.000567034
59,1326.62,0.76583,1.05938,1.10052,0.80541,0.3849,0.30007,0.22588,1.28411,2.57064,1.29463,0.000561035,0.000561035,0.000561035
60,1348.86,0.80527,0.99017,1.14349,0.93787,0.24182,0.26294,0.21521,1.33747,2.88048,1.30366,0.000555035,0.000555035,0.000555035
61,1371.16,0.70675,0.92392,1.04428,0.29276,0.35367,0.27443,0.22649,1.15841,2.78096,1.15232,0.000549036,0.000549036,0.000549036
62,1394.09,0.79045,1.08055,1.11559,0.79563,0.2379,0.25375,0.20962,1.18959,2.99224,1.15304,0.000543037,0.000543037,0.000543037
63,1417.7,0.75568,1.00494,1.12527,0.62731,0.23912,0.26456,0.21865,1.3103,2.68818,1.31681,0.000537037,0.000537037,0.000537037
64,1440.34,0.68226,0.93162,1.09168,0.45425,0.41935,0.25651,0.22239,1.12307,14.9591,1.15444,0.000531038,0.000531038,0.000531038
65,1462.62,0.78482,1.06341,1.13046,0.60336,0.32515,0.26316,0.21224,1.36958,2.87491,1.25732,0.000525038,0.000525038,0.000525038
66,1484.98,0.71321,0.95169,1.08933,0.78888,0.25464,0.2689,0.22706,1.27474,2.45331,1.24206,0.000519039,0.000519039,0.000519039
67,1508.16,0.73185,1.00337,1.12103,0.9584,0.24182,0.27005,0.21811,1.31505,2.33208,1.26448,0.00051304,0.00051304,0.00051304
68,1530.82,0.70048,0.89547,1.05508,0.46881,0.35367,0.35421,0.24914,1.28955,2.24239,1.25921,0.00050704,0.00050704,0.00050704
69,1553.28,0.73407,0.90807,1.10865,0.4033,0.50464,0.26301,0.21543,1.33804,2.81148,1.30309,0.000501041,0.000501041,0.000501041
70,1575.41,0.71777,0.9124,1.08489,0.78934,0.24182,0.25538,0.2157,1.31321,2.60609,1.25171,0.000495041,0.000495041,0.000495041
71,1597.59,0.77921,0.93865,1.11353,0.95874,0.22639,0.26143,0.21399,1.23343,2.5853,1.25665,0.000489042,0.000489042,0.000489042
72,1620.24,0.70334,0.8365,1.08909,0.8141,0.31233,0.27215,0.22425,1.13311,2.4166,1.15504,0.000483043,0.000483043,0.000483043
73,1643.11,0.70355,0.91781,1.07632,0.95595,0.24441,0.25935,0.21521,1.09568,2.4021,1.15439,0.000477043,0.000477043,0.000477043
74,1665.95,0.66707,0.86638,1.06797,0.3316,0.4993,0.31743,0.23272,1.24706,2.65263,1.18106,0.000471044,0.000471044,0.000471044
75,1688.14,0.70522,0.97714,1.03829,0.48759,0.33798,0.29436,0.23161,1.25154,2.59465,1.22981,0.000465044,0.000465044,0.000465044
76,1710.47,0.68201,0.90777,1.08805,0.97365,0.22941,0.2436,0.21411,1.25096,2.86935,1.2165,0.000459045,0.000459045,0.000459045
77,1732.59,0.68963,0.87382,1.06268,0.68913,0.31521,0.33462,0.24288,1.32852,2.48703,1.24917,0.000453046,0.000453046,0.000453046
78,1754.73,0.6508,0.90407,1.02713,0.66307,0.30613,0.33474,0.23761,1.24986,2.70464,1.20548,0.000447046,0.000447046,0.000447046
79,1776.91,0.69034,0.87708,1.08813,0.46789,0.33536,0.26087,0.21445,1.26075,2.70538,1.22483,0.000441047,0.000441047,0.000441047
80,1799.14,0.69798,0.9229,1.08142,0.2633,0.34085,0.2667,0.21865,1.33556,2.79095,1.2737,0.000435047,0.000435047,0.000435047
81,1820.93,0.66758,0.86899,1.06207,0.95882,0.24182,0.24719,0.21511,1.28811,2.55869,1.26694,0.000429048,0.000429048,0.000429048
82,1842.94,0.69474,0.84468,1.08949,0.61709,0.35199,0.27862,0.22952,1.2103,2.33658,1.20335,0.000423049,0.000423049,0.000423049
83,1865.59,0.69253,0.78468,1.06238,0.95652,0.24469,0.31023,0.24936,1.34554,2.4775,1.29053,0.000417049,0.000417049,0.000417049
84,1888.38,0.64552,0.80257,1.06466,0.52058,0.49261,0.35179,0.23966,1.32904,2.87255,1.28753,0.00041105,0.00041105,0.00041105
85,1910.98,0.69554,0.88576,1.07124,0.648,0.34792,0.29857,0.23621,1.33176,2.53021,1.30449,0.00040505,0.00040505,0.00040505
86,1933.39,0.69289,0.87431,1.10241,0.49496,0.34948,0.2825,0.23718,1.30488,4.74999,1.2181,0.000399051,0.000399051,0.000399051
87,1955.57,0.61745,0.73806,1.03386,0.67688,0.34428,0.29433,0.23646,1.23992,2.69291,1.17232,0.000393052,0.000393052,0.000393052
88,1977.57,0.62519,0.76991,1.01943,0.86416,0.32986,0.33543,0.23874,1.29489,2.40163,1.23295,0.000387052,0.000387052,0.000387052
89,1999.94,0.62241,0.78619,1.01175,0.72004,0.31424,0.34784,0.24979,1.14672,2.51287,1.17122,0.000381053,0.000381053,0.000381053
90,2022.17,0.6645,0.81975,1.05491,0.67803,0.33861,0.34372,0.24712,1.13445,2.4931,1.13634,0.000375053,0.000375053,0.000375053
91,2044.31,0.65183,0.79835,1.06992,0.62399,0.43413,0.29734,0.23569,1.26416,2.64839,1.18113,0.000369054,0.000369054,0.000369054
92,2066.46,0.61693,0.82946,1.03671,0.29146,0.42131,0.31553,0.22165,1.28253,2.83603,1.2303,0.000363055,0.000363055,0.000363055
93,2088.46,0.64542,0.74505,1.0271,0.76196,0.42131,0.43892,0.30019,1.23362,2.71783,1.26567,0.000357055,0.000357055,0.000357055
94,2111.97,0.6683,0.84347,1.0653,0.31413,0.48286,0.42976,0.27019,1.32755,2.67633,1.33259,0.000351056,0.000351056,0.000351056
95,2134.86,0.634,0.74879,1.02413,0.76213,0.48513,0.38188,0.25466,1.31647,2.56475,1.35963,0.000345056,0.000345056,0.000345056
96,2157.35,0.66833,0.79034,1.08455,0.61366,0.25387,0.26293,0.22662,1.30289,2.61583,1.2973,0.000339057,0.000339057,0.000339057
97,2179.43,0.60638,0.77884,1.01015,0.28785,0.35367,0.2983,0.24024,1.36726,2.64902,1.30312,0.000333058,0.000333058,0.000333058
98,2201.57,0.56842,0.76724,1.04623,0.50813,0.32515,0.30678,0.22883,1.36919,2.43298,1.29614,0.000327058,0.000327058,0.000327058
99,2223.99,0.5975,0.73663,1.02319,0.28933,0.31702,0.27166,0.22731,1.23845,2.58706,1.21335,0.000321059,0.000321059,0.000321059
100,2246.12,0.67275,0.7745,1.04337,0.33011,0.34372,0.29124,0.23145,1.22565,2.61472,1.30832,0.000315059,0.000315059,0.000315059
101,2268.36,0.58591,0.68797,1.0276,0.31032,0.52034,0.32393,0.24617,1.24892,2.96037,1.22031,0.00030906,0.00030906,0.00030906
102,2290.41,0.61418,0.73772,1.04682,0.26963,0.33073,0.2776,0.23205,1.25923,2.73595,1.28081,0.000303061,0.000303061,0.000303061
103,2312.53,0.67927,0.83822,1.05374,0.80226,0.40849,0.25821,0.2209,1.23539,2.90735,1.25382,0.000297061,0.000297061,0.000297061
104,2334.74,0.57641,0.72337,0.98213,0.79014,0.25205,0.26134,0.22147,1.17201,2.75299,1.20162,0.000291062,0.000291062,0.000291062
105,2357.29,0.60346,0.71387,1.00086,0.31443,0.52034,0.29459,0.23052,1.15718,2.89458,1.1855,0.000285062,0.000285062,0.000285062
106,2379.99,0.57211,0.71356,1.0327,0.31573,0.34113,0.30991,0.23808,1.1173,2.69217,1.17049,0.000279063,0.000279063,0.000279063
107,2402.77,0.59017,0.64114,1.02615,0.3418,0.50325,0.30812,0.24105,1.18948,2.6214,1.20117,0.000273064,0.000273064,0.000273064
108,2424.82,0.56259,0.67745,1.00738,0.84556,0.33177,0.28702,0.23394,1.23751,2.69924,1.18189,0.000267064,0.000267064,0.000267064
109,2447.19,0.61792,0.72328,1.03264,0.86853,0.3262,0.33534,0.23066,1.17537,2.62989,1.13684,0.000261065,0.000261065,0.000261065
110,2469.46,0.55914,0.7077,1.0199,0.28729,0.42706,0.29111,0.23416,1.14834,2.59551,1.14224,0.000255065,0.000255065,0.000255065
111,2491.58,0.56066,0.62363,0.99209,0.32218,0.33798,0.29421,0.23584,1.16024,2.55928,1.14224,0.000249066,0.000249066,0.000249066
112,2513.39,0.60291,0.71709,0.99314,0.32498,0.50029,0.30584,0.22736,1.28387,2.84382,1.23147,0.000243067,0.000243067,0.000243067
113,2535.48,0.56776,0.66957,1.00702,0.51123,0.3316,0.32588,0.24316,1.22818,2.83171,1.19671,0.000237067,0.000237067,0.000237067
114,2557.59,0.59438,0.66676,1.0089,0.60588,0.25464,0.26801,0.23522,1.20886,2.71877,1.23852,0.000231068,0.000231068,0.000231068
115,2580.53,0.57342,0.71188,1.01224,0.29941,0.34356,0.2879,0.22845,1.18189,2.69456,1.20545,0.000225068,0.000225068,0.000225068
116,2604.04,0.57313,0.62015,1.0299,0.3066,0.34085,0.27903,0.22669,1.20467,2.81003,1.22365,0.000219069,0.000219069,0.000219069
117,2626.65,0.5296,0.60342,0.99726,0.33204,0.51712,0.28256,0.23379,1.20325,4.17335,1.24681,0.00021307,0.00021307,0.00021307
118,2648.96,0.58097,0.67045,1.01989,0.32067,0.35367,0.28,0.22704,1.23625,2.94157,1.29429,0.00020707,0.00020707,0.00020707
119,2671.12,0.55262,0.64129,0.96647,0.48241,0.34788,0.29196,0.23419,1.17781,2.73366,1.19727,0.000201071,0.000201071,0.000201071
120,2693.28,0.53979,0.67514,0.99024,0.32034,0.3516,0.29867,0.24513,1.24669,2.47215,1.27681,0.000195071,0.000195071,0.000195071
121,2717.2,0.54636,0.65483,0.99884,0.50028,0.35367,0.32791,0.24804,1.27671,2.5981,1.30701,0.000189072,0.000189072,0.000189072
122,2739.44,0.56046,0.63483,0.97719,0.46141,0.35367,0.28837,0.24414,1.27359,2.66447,1.30774,0.000183073,0.000183073,0.000183073
123,2761.71,0.48052,0.62216,0.96766,0.50686,0.50752,0.31773,0.23794,1.21938,2.66467,1.2589,0.000177073,0.000177073,0.000177073
124,2784.03,0.55859,0.61266,1.01708,0.57071,0.51018,0.36961,0.26188,1.20716,2.98607,1.21571,0.000171074,0.000171074,0.000171074
125,2806.04,0.57596,0.6533,0.99822,0.58408,0.32515,0.34219,0.25331,1.22442,3.14482,1.23456,0.000165074,0.000165074,0.000165074
126,2828.67,0.52209,0.55948,0.97006,0.55894,0.32803,0.3429,0.2563,1.23349,3.00693,1.23241,0.000159075,0.000159075,0.000159075
127,2851.61,0.54928,0.60558,0.96751,0.35039,0.33059,0.30713,0.25078,1.22402,2.85023,1.20448,0.000153076,0.000153076,0.000153076
128,2874.16,0.54536,0.57937,0.97332,0.27922,0.43976,0.283,0.24138,1.22246,2.76616,1.21624,0.000147076,0.000147076,0.000147076
129,2896.36,0.50522,0.57268,0.97016,0.31556,0.52608,0.35448,0.25092,1.22996,2.74431,1.23973,0.000141077,0.000141077,0.000141077
130,2918.87,0.55894,0.6291,1.01421,0.22834,0.36005,0.30768,0.25207,1.20003,2.70644,1.21313,0.000135077,0.000135077,0.000135077
131,2940.76,0.55305,0.63427,1.01406,0.45502,0.35942,0.30611,0.23716,1.23199,2.67081,1.22718,0.000129078,0.000129078,0.000129078
132,2962.81,0.51975,0.52821,0.97637,0.50789,0.34372,0.3438,0.25956,1.24139,2.7061,1.21185,0.000123079,0.000123079,0.000123079
133,2984.71,0.51386,0.64537,0.97284,0.34538,0.4058,0.3906,0.26323,1.23029,2.73163,1.2221,0.000117079,0.000117079,0.000117079
134,3006.79,0.51139,0.59904,0.96051,0.304,0.34372,0.27561,0.23221,1.20406,2.72516,1.18526,0.00011108,0.00011108,0.00011108
135,3028.49,0.5161,0.54599,0.97633,0.5388,0.40619,0.36674,0.24227,1.20262,2.69105,1.19174,0.00010508,0.00010508,0.00010508
136,3050.88,0.54451,0.63443,0.99543,0.31342,0.34085,0.34023,0.26797,1.20049,2.8093,1.21661,9.9081e-05,9.9081e-05,9.9081e-05
137,3074.27,0.51085,0.58752,0.9871,0.28577,0.33428,0.27368,0.23287,1.22193,2.79095,1.22377,9.30816e-05,9.30816e-05,9.30816e-05
138,3096.94,0.51061,0.56236,0.9594,0.60765,0.27321,0.26649,0.22958,1.23266,3.12111,1.23339,8.70822e-05,8.70822e-05,8.70822e-05
139,3118.94,0.47135,0.58148,0.96259,0.7013,0.41806,0.35308,0.23709,1.20043,3.04642,1.21549,8.10828e-05,8.10828e-05,8.10828e-05
140,3140.89,0.4962,0.56918,0.96775,0.66476,0.42206,0.31409,0.23789,1.21352,2.96829,1.20642,7.50834e-05,7.50834e-05,7.50834e-05
141,3184.85,0.39585,0.38959,0.86262,0.25573,0.26541,0.27139,0.22471,1.24629,2.94643,1.24672,6.9084e-05,6.9084e-05,6.9084e-05
142,3206.31,0.37256,0.38739,0.82229,0.29792,0.32302,0.27065,0.2259,1.24844,2.84255,1.27287,6.30846e-05,6.30846e-05,6.30846e-05
143,3228.19,0.36383,0.38711,0.84598,0.27071,0.29416,0.27673,0.23626,1.25035,2.78029,1.27267,5.70852e-05,5.70852e-05,5.70852e-05
144,3249.83,0.37507,0.40799,0.81799,0.39249,0.35301,0.33616,0.23875,1.25442,2.71726,1.27866,5.10858e-05,5.10858e-05,5.10858e-05
145,3271.3,0.34875,0.38787,0.8243,0.28586,0.34085,0.26264,0.22728,1.24541,2.71086,1.27051,4.50864e-05,4.50864e-05,4.50864e-05
146,3293.44,0.35637,0.38146,0.82856,0.2953,0.34085,0.26605,0.22413,1.25681,2.70708,1.27406,3.9087e-05,3.9087e-05,3.9087e-05
147,3317.84,0.35722,0.36349,0.8375,0.30208,0.3309,0.27386,0.22287,1.2502,2.68924,1.28396,3.30876e-05,3.30876e-05,3.30876e-05
148,3340.56,0.34215,0.36868,0.78728,0.27761,0.33143,0.26185,0.22102,1.25359,2.73884,1.28223,2.70882e-05,2.70882e-05,2.70882e-05
149,3362.62,0.34783,0.41867,0.82125,0.31942,0.49469,0.29055,0.23156,1.23107,2.75898,1.28027,2.10888e-05,2.10888e-05,2.10888e-05
150,3384.69,0.35655,0.3769,0.83159,0.31368,0.49757,0.2966,0.22959,1.26239,2.78063,1.28618,1.50894e-05,1.50894e-05,1.50894e-05
