epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,2215.99,0.64296,0.76989,1.04871,0.3237,0.40757,0.35612,0.27658,0.81498,1.88027,1.07289,0.000315059,0.000315059,0.000315059
101,2237.99,0.64065,0.71211,1.0509,0.2867,0.40547,0.35426,0.25399,0.839,1.98824,1.14881,0.00030906,0.00030906,0.00030906
102,2259.58,0.61192,0.76504,1.01954,0.70011,0.38679,0.37336,0.27774,0.75283,1.59555,1.04498,0.000303061,0.000303061,0.000303061
103,2281.22,0.60751,0.71237,1.01666,0.5144,0.41112,0.37313,0.29664,0.70117,1.63274,1.04793,0.000297061,0.000297061,0.000297061
104,2302.96,0.6313,0.66914,1.01148,0.32554,0.42135,0.36172,0.2657,0.72901,1.80683,1.05729,0.000291062,0.000291062,0.000291062
105,2324.86,0.6149,0.65387,1.03166,0.57662,0.58971,0.54005,0.32744,0.72345,1.69849,1.0573,0.000285062,0.000285062,0.000285062
106,2346.65,0.62734,0.62635,1.02766,0.45882,0.39272,0.3633,0.28047,0.78514,1.65851,1.06184,0.000279063,0.000279063,0.000279063
107,2368.38,0.58562,0.68844,0.99911,0.64647,0.41964,0.36413,0.27495,0.76273,1.45274,1.0616,0.000273064,0.000273064,0.000273064
108,2390.6,0.61039,0.63955,0.99792,0.46072,0.39527,0.3151,0.26045,0.72225,1.5301,1.02469,0.000267064,0.000267064,0.000267064
109,2413.38,0.58454,0.61508,1.0033,0.51337,0.41227,0.33292,0.27006,0.77806,1.76112,1.08075,0.000261065,0.000261065,0.000261065
110,2436.11,0.62303,0.67805,1.02992,0.47826,0.38506,0.34645,0.261,0.78545,1.63595,1.07743,0.000255065,0.000255065,0.000255065
111,2459.59,0.6102,0.67369,1.0297,0.66574,0.38285,0.36432,0.28689,0.73583,1.5215,1.03882,0.000249066,0.000249066,0.000249066
112,2481.66,0.56598,0.66612,1.00272,0.66592,0.39187,0.38514,0.30068,0.76591,1.49433,1.06853,0.000243067,0.000243067,0.000243067
113,2503.44,0.57666,0.63958,0.99077,0.80445,0.39151,0.37121,0.28555,0.7409,1.57339,1.03579,0.000237067,0.000237067,0.000237067
114,2525.14,0.57515,0.66864,0.98678,0.71701,0.38166,0.35283,0.2883,0.75687,1.55124,1.06024,0.000231068,0.000231068,0.000231068
115,2546.85,0.58551,0.61665,0.99564,0.32118,0.61084,0.38837,0.29477,0.79376,1.52983,1.08359,0.000225068,0.000225068,0.000225068
116,2568.63,0.57153,0.63665,0.98815,0.68816,0.40207,0.35794,0.29021,0.82264,1.68884,1.13161,0.000219069,0.000219069,0.000219069
117,2590.38,0.52705,0.60568,0.98279,0.76244,0.34953,0.36109,0.29579,0.80256,1.66312,1.12598,0.00021307,0.00021307,0.00021307
118,2612.15,0.55405,0.61021,0.99635,0.49525,0.36125,0.34469,0.28017,0.80978,1.55358,1.11112,0.00020707,0.00020707,0.00020707
119,2634.54,0.57591,0.60413,1.01947,0.73908,0.37826,0.39382,0.29041,0.80501,1.5421,1.08911,0.000201071,0.000201071,0.000201071
120,2657.16,0.57485,0.7107,0.97044,0.59385,0.40234,0.38782,0.28516,0.82515,1.50234,1.12152,0.000195071,0.000195071,0.000195071
121,2679.77,0.56588,0.6143,1.01698,0.31622,0.45082,0.35214,0.28426,0.7804,1.48421,1.14172,0.000189072,0.000189072,0.000189072
122,2701.5,0.52256,0.5732,0.96797,0.67776,0.46443,0.38477,0.29529,0.75225,1.42507,1.10307,0.000183073,0.000183073,0.000183073
123,2723.34,0.54801,0.5581,0.98215,0.37742,0.47377,0.39876,0.29491,0.75002,1.48889,1.08776,0.000177073,0.000177073,0.000177073
124,2745.17,0.61246,0.59061,1.00449,0.76816,0.36468,0.39884,0.30619,0.77329,1.60367,1.07524,0.000171074,0.000171074,0.000171074
125,2766.89,0.6226,0.64011,1.03387,0.73279,0.33362,0.35884,0.27286,0.82188,1.55032,1.13558,0.000165074,0.000165074,0.000165074
126,2788.56,0.58144,0.60412,0.99397,0.37204,0.58662,0.42344,0.28271,0.83623,1.44891,1.13587,0.000159075,0.000159075,0.000159075
127,2810.44,0.53647,0.6154,0.99507,0.53662,0.58971,0.40062,0.28085,0.8227,1.47051,1.11513,0.000153076,0.000153076,0.000153076
128,2832.08,0.54126,0.5964,0.96562,0.77209,0.37486,0.37864,0.28656,0.79876,1.48588,1.08919,0.000147076,0.000147076,0.000147076
129,2853.66,0.51096,0.59538,0.96374,0.76488,0.4118,0.39586,0.27976,0.76149,1.57732,1.07014,0.000141077,0.000141077,0.000141077
130,2876.38,0.50236,0.57648,0.9735,0.85828,0.36522,0.36868,0.27487,0.75962,1.59589,1.08027,0.000135077,0.000135077,0.000135077
131,2899.14,0.52937,0.58833,0.98408,0.60267,0.4015,0.37918,0.27061,0.76225,1.65034,1.0696,0.000129078,0.000129078,0.000129078
132,2921.73,0.56612,0.60385,1.00092,0.51253,0.39527,0.38641,0.28427,0.78317,1.75414,1.10005,0.000123079,0.000123079,0.000123079
133,2943.44,0.56648,0.60185,0.96934,0.34273,0.41624,0.39635,0.28522,0.7647,1.65679,1.08064,0.000117079,0.000117079,0.000117079
134,2965.21,0.52768,0.61369,0.97164,0.72488,0.38166,0.34207,0.26789,0.72947,1.65745,1.07427,0.00011108,0.00011108,0.00011108
135,2986.96,0.53958,0.55393,0.97501,0.67791,0.3777,0.34683,0.27507,0.73367,1.64218,1.06959,0.00010508,0.00010508,0.00010508
136,3008.69,0.52611,0.5351,0.97481,0.53144,0.38903,0.35449,0.28245,0.75888,1.51647,1.09475,9.9081e-05,9.9081e-05,9.9081e-05
137,3030.38,0.51755,0.50242,0.98231,0.50208,0.4344,0.3949,0.30498,0.77912,1.47565,1.10256,9.30816e-05,9.30816e-05,9.30816e-05
138,3053.37,0.51407,0.52304,0.95136,0.56355,0.38703,0.40538,0.3139,0.75472,1.49744,1.07632,8.70822e-05,8.70822e-05,8.70822e-05
139,3075.25,0.55111,0.60314,0.97939,0.55107,0.4138,0.39858,0.31063,0.77407,1.45048,1.11268,8.10828e-05,8.10828e-05,8.10828e-05
140,3097.12,0.47631,0.49458,0.96651,0.62172,0.37993,0.39988,0.30685,0.78217,1.45684,1.11336,7.50834e-05,7.50834e-05,7.50834e-05
141,3140.33,0.41562,0.46278,0.84973,0.73291,0.38506,0.3743,0.28615,0.77491,1.55848,1.09565,6.9084e-05,6.9084e-05,6.9084e-05
142,3162.09,0.37076,0.39735,0.79133,0.7254,0.38506,0.3711,0.29135,0.76451,1.54601,1.09315,6.30846e-05,6.30846e-05,6.30846e-05
143,3183.73,0.42255,0.39175,0.85964,0.71786,0.38191,0.37848,0.29405,0.77505,1.49686,1.11094,5.70852e-05,5.70852e-05,5.70852e-05
144,3205.15,0.39006,0.40212,0.85973,0.75817,0.38166,0.37927,0.29227,0.73925,1.49255,1.0941,5.10858e-05,5.10858e-05,5.10858e-05
145,3227.25,0.40023,0.35466,0.87125,0.58254,0.38166,0.36362,0.28867,0.73871,1.5349,1.08252,4.50864e-05,4.50864e-05,4.50864e-05
146,3248.33,0.36463,0.35078,0.81068,0.59007,0.3813,0.36946,0.28959,0.74604,1.55302,1.07781,3.9087e-05,3.9087e-05,3.9087e-05
147,3269.53,0.38696,0.43078,0.87045,0.58281,0.38166,0.37995,0.28211,0.75175,1.50894,1.09072,3.30876e-05,3.30876e-05,3.30876e-05
148,3290.8,0.3551,0.35662,0.83617,0.57942,0.38166,0.38697,0.28676,0.75073,1.4913,1.09403,2.70882e-05,2.70882e-05,2.70882e-05
149,3312.12,0.3754,0.39287,0.83385,0.58268,0.38136,0.36962,0.28567,0.76768,1.44757,1.09381,2.10888e-05,2.10888e-05,2.10888e-05
150,3333.74,0.36559,0.33067,0.82134,0.57371,0.37955,0.3693,0.284,0.75269,1.5051,1.08,1.50894e-05,1.50894e-05,1.50894e-05
