epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,1055.85,0.8245,1.12275,1.13066,0.96383,0.25431,0.27634,0.22352,1.36677,2.12035,1.41047,0.000633028,0.000633028,0.000633028
48,1077.71,0.81321,1.01743,1.16651,0.92042,0.25464,0.28145,0.20981,1.33389,2.30393,1.33917,0.000627028,0.000627028,0.000627028
49,1099.47,0.79263,1.03529,1.13536,0.93375,0.25559,0.26608,0.22159,1.29185,2.06986,1.37931,0.000621029,0.000621029,0.000621029
50,1121.25,0.78926,1.0471,1.14033,0.94453,0.26662,0.28166,0.23494,1.26551,2.51912,1.35175,0.000615029,0.000615029,0.000615029
51,1143.19,0.77553,1.04576,1.13265,0.45899,0.24125,0.27142,0.2209,1.26752,2.79461,1.40338,0.00060903,0.00060903,0.00060903
52,1165.1,0.71831,0.96649,1.08511,0.94942,0.24182,0.2626,0.21957,1.22812,2.13804,1.32346,0.000603031,0.000603031,0.000603031
53,1187.05,0.80646,1.05099,1.13785,0.61423,0.23362,0.25636,0.20556,1.25013,2.26601,1.29925,0.000597031,0.000597031,0.000597031
54,1209.81,0.76019,1.04632,1.10248,0.43469,0.24182,0.25992,0.21516,1.22607,3.18656,1.32819,0.000591032,0.000591032,0.000591032
55,1232.56,0.7747,1.07825,1.11064,0.60547,0.25456,0.26306,0.21745,1.21854,2.27012,1.27584,0.000585032,0.000585032,0.000585032
56,1255.01,0.80125,0.97719,1.15005,0.43304,0.32515,0.25152,0.20325,1.27205,2.13779,1.27985,0.000579033,0.000579033,0.000579033
57,1276.74,0.73257,1.01568,1.0936,0.93341,0.25464,0.25766,0.21823,1.31725,2.13842,1.30788,0.000573034,0.000573034,0.000573034
58,1298.86,0.81643,1.05418,1.13817,0.6009,0.27034,0.26114,0.21898,1.24794,2.9919,1.33537,0.000567034,0.000567034,0.000567034
59,1320.55,0.74698,1.0498,1.09738,0.95814,0.25752,0.27314,0.22966,1.28123,2.31772,1.47601,0.000561035,0.000561035,0.000561035
60,1342.43,0.78322,0.99148,1.14355,0.95439,0.25464,0.27759,0.22349,1.29106,2.57878,1.39068,0.000555035,0.000555035,0.000555035
61,1364.09,0.70645,0.98778,1.04456,0.27798,0.35631,0.29169,0.23611,1.20622,2.36186,1.29413,0.000549036,0.000549036,0.000549036
62,1385.9,0.78169,1.10089,1.1175,0.6421,0.3508,0.29511,0.22381,1.28155,2.47236,1.28947,0.000543037,0.000543037,0.000543037
63,1407.94,0.77173,0.98278,1.13472,0.30052,0.42444,0.34919,0.23317,1.2885,2.14095,1.29415,0.000537037,0.000537037,0.000537037
64,1430.2,0.68973,0.94014,1.09797,0.63949,0.42838,0.3489,0.23034,1.2247,2.53848,1.24577,0.000531038,0.000531038,0.000531038
65,1453.06,0.74896,1.05129,1.12242,0.58416,0.32043,0.26456,0.21727,1.1563,2.71244,1.25587,0.000525038,0.000525038,0.000525038
66,1476.32,0.72173,0.94048,1.09397,0.4565,0.35367,0.30282,0.2329,1.04004,2.10701,1.18265,0.000519039,0.000519039,0.000519039
67,1499.16,0.73104,1.01446,1.116,0.63367,0.3508,0.29938,0.23478,1.21791,2.2806,1.29069,0.00051304,0.00051304,0.00051304
68,1522,0.69461,0.89415,1.06166,0.78626,0.26277,0.29065,0.2319,1.23538,2.21949,1.33499,0.00050704,0.00050704,0.00050704
69,1543.96,0.71723,0.89272,1.11342,0.4327,0.41432,0.30884,0.21718,1.32374,3.04815,1.35075,0.000501041,0.000501041,0.000501041
70,1565.61,0.74846,0.92962,1.10653,0.80181,0.24469,0.3113,0.22402,1.36759,2.51417,1.29966,0.000495041,0.000495041,0.000495041
71,1587.41,0.80741,0.96369,1.12718,0.60832,0.229,0.27008,0.21723,1.2394,2.99502,1.30125,0.000489042,0.000489042,0.000489042
72,1609.22,0.69591,0.84508,1.09082,0.67432,0.32704,0.3085,0.23895,1.16359,2.43724,1.22975,0.000483043,0.000483043,0.000483043
73,1631.19,0.69527,0.89113,1.06173,0.63405,0.31521,0.26381,0.21575,1.18076,2.60144,1.1965,0.000477043,0.000477043,0.000477043
74,1652.96,0.6942,0.85789,1.08379,0.70969,0.32986,0.39268,0.26712,1.25148,2.48141,1.36702,0.000471044,0.000471044,0.000471044
75,1675.26,0.68976,0.8543,1.03412,0.51676,0.51459,0.33467,0.24841,1.20853,2.19215,1.31768,0.000465044,0.000465044,0.000465044
76,1698.09,0.7105,0.95187,1.0939,0.75311,0.35367,0.35785,0.26598,1.2813,2.71097,1.37002,0.000459045,0.000459045,0.000459045
77,1720.8,0.68615,0.86019,1.06257,0.66325,0.50752,0.29312,0.22983,1.24873,2.51324,1.38531,0.000453046,0.000453046,0.000453046
78,1743.1,0.66594,0.92314,1.0236,0.43431,0.3508,0.26812,0.22884,1.29001,2.99883,1.39182,0.000447046,0.000447046,0.000447046
79,1765.12,0.68477,0.83924,1.08196,0.69584,0.34447,0.33775,0.2436,1.13035,2.27808,1.24009,0.000441047,0.000441047,0.000441047
80,1787.06,0.69711,0.88558,1.07278,0.6923,0.33939,0.34105,0.24626,1.29347,2.42295,1.39625,0.000435047,0.000435047,0.000435047
81,1808.72,0.68201,0.87709,1.05527,0.28496,0.35831,0.28357,0.22552,1.29377,2.59597,1.37739,0.000429048,0.000429048,0.000429048
82,1830.42,0.69074,0.89256,1.08435,0.32642,0.48548,0.36417,0.24732,1.20163,2.20988,1.38037,0.000423049,0.000423049,0.000423049
83,1852.12,0.68891,0.79982,1.05714,0.85492,0.34076,0.36149,0.24625,1.23416,2.34266,1.33159,0.000417049,0.000417049,0.000417049
84,1873.97,0.66842,0.8245,1.0813,0.28855,0.52169,0.31951,0.23668,1.18012,2.36343,1.37424,0.00041105,0.00041105,0.00041105
85,1895.75,0.69904,0.93603,1.08065,0.47606,0.35676,0.31682,0.24618,1.19609,2.42311,1.3503,0.00040505,0.00040505,0.00040505
86,1918.34,0.71181,0.86756,1.11096,0.64467,0.41546,0.32453,0.25577,1.21264,2.58066,1.31438,0.000399051,0.000399051,0.000399051
87,1941.54,0.64181,0.7766,1.04016,0.28368,0.25465,0.2765,0.23274,1.23045,2.38302,1.32507,0.000393052,0.000393052,0.000393052
88,1964.37,0.6234,0.81012,1.01638,0.47402,0.3472,0.30049,0.23661,1.23497,2.28797,1.34383,0.000387052,0.000387052,0.000387052
89,1986.49,0.6222,0.75906,1.01346,0.2804,0.52386,0.2822,0.23131,1.21519,2.55493,1.28656,0.000381053,0.000381053,0.000381053
90,2008.34,0.67704,0.85493,1.06206,0.46368,0.52158,0.30623,0.23876,1.1621,2.50162,1.27651,0.000375053,0.000375053,0.000375053
91,2030.4,0.64425,0.84371,1.05944,0.60918,0.26746,0.26385,0.22611,1.12349,2.32642,1.22847,0.000369054,0.000369054,0.000369054
92,2051.98,0.61006,0.78505,1.03574,0.47789,0.35388,0.27543,0.23078,1.08346,2.52857,1.15715,0.000363055,0.000363055,0.000363055
93,2073.64,0.62427,0.75422,1.01444,0.27807,0.437,0.31456,0.24678,1.22886,2.50473,1.3318,0.000357055,0.000357055,0.000357055
94,2095.37,0.67068,0.86108,1.05094,0.52332,0.35196,0.3168,0.24096,1.26194,2.73122,1.42584,0.000351056,0.000351056,0.000351056
95,2118.77,0.62468,0.70427,1.01943,0.53066,0.33662,0.30104,0.24126,1.25376,2.60496,1.41495,0.000345056,0.000345056,0.000345056
96,2140.59,0.68979,0.77693,1.08348,0.27539,0.46594,0.303,0.24424,1.21579,2.54753,1.38704,0.000339057,0.000339057,0.000339057
97,2163.15,0.62924,0.80556,1.01437,0.24306,0.3625,0.30136,0.24186,1.20831,2.48863,1.41799,0.000333058,0.000333058,0.000333058
98,2185.84,0.58388,0.79719,1.03492,0.32026,0.35655,0.30228,0.25498,1.16086,2.32172,1.34317,0.000327058,0.000327058,0.000327058
99,2208.28,0.60605,0.73733,1.03367,0.46153,0.35254,0.2848,0.24338,1.20812,2.3744,1.27468,0.000321059,0.000321059,0.000321059
100,2230.36,0.67962,0.78018,1.0462,0.32375,0.34128,0.3084,0.24506,1.23124,2.70938,1.37812,0.000315059,0.000315059,0.000315059
101,2252.52,0.60055,0.68337,1.02615,0.35467,0.34024,0.30122,0.24588,1.25003,2.37072,1.37272,0.00030906,0.00030906,0.00030906
102,2274.35,0.62217,0.74203,1.03672,0.29285,0.2591,0.26761,0.2282,1.12023,2.45595,1.29368,0.000303061,0.000303061,0.000303061
103,2295.99,0.67876,0.84749,1.04918,0.46212,0.25717,0.26811,0.22446,1.13563,2.53642,1.33266,0.000297061,0.000297061,0.000297061
104,2317.58,0.58509,0.73552,0.98384,0.60617,0.26672,0.27837,0.2353,1.14884,2.4459,1.29747,0.000291062,0.000291062,0.000291062
105,2339.26,0.58935,0.71885,0.99447,0.30418,0.52364,0.30184,0.24603,1.14782,2.2313,1.34998,0.000285062,0.000285062,0.000285062
106,2361.13,0.57073,0.71578,1.02921,0.62372,0.26746,0.28066,0.24293,1.19744,2.43837,1.39624,0.000279063,0.000279063,0.000279063
107,2383.01,0.59609,0.65694,1.03156,0.28386,0.52034,0.31764,0.24193,1.24573,2.79079,1.38478,0.000273064,0.000273064,0.000273064
108,2405.72,0.57151,0.70529,1.00114,0.76728,0.25275,0.25894,0.22991,1.17669,2.80255,1.1986,0.000267064,0.000267064,0.000267064
109,2428.47,0.61489,0.7619,1.02743,0.25839,0.33256,0.26476,0.22835,1.18575,2.88673,1.21463,0.000261065,0.000261065,0.000261065
110,2451.59,0.54181,0.636,1.00943,0.47585,0.35283,0.2873,0.24637,1.15481,2.95676,1.15803,0.000255065,0.000255065,0.000255065
111,2473.4,0.59023,0.64163,1.00052,0.65361,0.34745,0.29338,0.24722,1.15588,2.86479,1.26766,0.000249066,0.000249066,0.000249066
112,2495.53,0.58688,0.7055,0.9839,0.46267,0.34526,0.28079,0.23452,1.15406,2.5687,1.26525,0.000243067,0.000243067,0.000243067
113,2517.78,0.56862,0.66628,0.99237,0.46393,0.34085,0.28401,0.2217,1.21668,2.77373,1.26775,0.000237067,0.000237067,0.000237067
114,2539.41,0.59544,0.67373,1.00583,0.72434,0.49207,0.37243,0.23515,1.21197,2.82288,1.23991,0.000231068,0.000231068,0.000231068
115,2561.06,0.56623,0.7092,1.00726,0.29074,0.35357,0.2753,0.23448,1.22364,2.63355,1.25817,0.000225068,0.000225068,0.000225068
116,2582.97,0.57224,0.64657,1.03662,0.28955,0.34478,0.27397,0.2337,1.27017,2.5741,1.34495,0.000219069,0.000219069,0.000219069
117,2604.82,0.52437,0.58408,0.99186,0.26808,0.35367,0.27229,0.23808,1.20076,2.88529,1.25906,0.00021307,0.00021307,0.00021307
118,2626.68,0.57256,0.68226,1.0074,0.43698,0.26746,0.26302,0.22942,1.20079,2.69942,1.2364,0.00020707,0.00020707,0.00020707
119,2649.39,0.54121,0.6148,0.96079,0.28669,0.52651,0.28169,0.24258,1.1745,2.62017,1.28976,0.000201071,0.000201071,0.000201071
120,2672.04,0.56054,0.6932,0.99553,0.4676,0.43555,0.30954,0.25077,1.13676,2.45682,1.26109,0.000195071,0.000195071,0.000195071
121,2694.42,0.54939,0.63692,1.00403,0.27132,0.35984,0.28632,0.2432,1.1439,2.69821,1.322,0.000189072,0.000189072,0.000189072
122,2717.29,0.55328,0.60979,0.96839,0.50196,0.35342,0.31195,0.24993,1.1632,3.30933,1.34967,0.000183073,0.000183073,0.000183073
123,2739.25,0.49325,0.6315,0.97301,0.28063,0.35963,0.28827,0.23852,1.12616,2.83345,1.26541,0.000177073,0.000177073,0.000177073
124,2760.93,0.54861,0.61149,1.00391,0.32177,0.35451,0.30399,0.24289,1.12286,3.16923,1.24057,0.000171074,0.000171074,0.000171074
125,2782.66,0.59786,0.66475,1.01011,0.34336,0.35367,0.29567,0.23575,1.21807,2.95255,1.31581,0.000165074,0.000165074,0.000165074
126,2804.33,0.52709,0.54073,0.97042,0.28448,0.36272,0.26991,0.23438,1.13931,2.93715,1.2467,0.000159075,0.000159075,0.000159075
127,2826.12,0.53356,0.57044,0.96465,0.62388,0.26734,0.26464,0.23418,1.1155,2.85309,1.24023,0.000153076,0.000153076,0.000153076
128,2847.75,0.54053,0.60648,0.97273,0.31797,0.27342,0.26996,0.24095,1.1903,3.06043,1.30035,0.000147076,0.000147076,0.000147076
129,2869.94,0.5068,0.55738,0.97086,0.27739,0.31093,0.28374,0.24228,1.18555,3.07722,1.35101,0.000141077,0.000141077,0.000141077
130,2893.01,0.57741,0.60621,1.01976,0.29758,0.2763,0.27512,0.24102,1.21243,2.96192,1.327,0.000135077,0.000135077,0.000135077
131,2915.63,0.54852,0.65466,1.00336,0.49708,0.35388,0.28943,0.24579,1.21808,2.82943,1.305,0.000129078,0.000129078,0.000129078
132,2937.87,0.51978,0.53519,0.97726,0.50154,0.35367,0.28636,0.24374,1.18273,2.89657,1.24713,0.000123079,0.000123079,0.000123079
133,2959.76,0.51561,0.67124,0.97658,0.49449,0.3283,0.2946,0.24161,1.217,2.94349,1.23476,0.000117079,0.000117079,0.000117079
134,2981.51,0.52484,0.57731,0.96316,0.35712,0.34781,0.31796,0.26041,1.18425,2.92258,1.25147,0.00011108,0.00011108,0.00011108
135,3003.02,0.51177,0.54018,0.97369,0.3185,0.35409,0.29098,0.24613,1.18813,2.61272,1.23381,0.00010508,0.00010508,0.00010508
136,3024.88,0.52759,0.63168,0.99379,0.31112,0.35676,0.28693,0.24167,1.22801,2.86986,1.26163,9.9081e-05,9.9081e-05,9.9081e-05
137,3046.52,0.49952,0.61918,0.97717,0.3595,0.35343,0.34661,0.25263,1.27249,3.0061,1.31541,9.30816e-05,9.30816e-05,9.30816e-05
138,3068.18,0.50536,0.51911,0.95595,0.34255,0.35837,0.2938,0.25318,1.22732,3.04395,1.30338,8.70822e-05,8.70822e-05,8.70822e-05
139,3089.93,0.48133,0.56473,0.96198,0.31875,0.35433,0.29386,0.2466,1.20413,2.97561,1.30051,8.10828e-05,8.10828e-05,8.10828e-05
140,3111.82,0.4804,0.57209,0.95642,0.334,0.35309,0.29125,0.24556,1.23452,3.05319,1.32993,7.50834e-05,7.50834e-05,7.50834e-05
141,3161.14,0.39704,0.4415,0.86168,0.31616,0.35582,0.28952,0.24302,1.28992,3.05514,1.37272,6.9084e-05,6.9084e-05,6.9084e-05
142,3183.11,0.37713,0.40267,0.82387,0.26972,0.33713,0.28417,0.23704,1.28308,2.68885,1.37417,6.30846e-05,6.30846e-05,6.30846e-05
143,3205.02,0.3669,0.39438,0.84884,0.31172,0.35676,0.28117,0.23653,1.25518,2.67244,1.37209,5.70852e-05,5.70852e-05,5.70852e-05
144,3226.48,0.35951,0.37028,0.81116,0.32908,0.33422,0.2916,0.238,1.24587,2.6849,1.35682,5.10858e-05,5.10858e-05,5.10858e-05
145,3247.72,0.35654,0.39424,0.82522,0.29214,0.35697,0.28194,0.23415,1.24767,2.68837,1.37072,4.50864e-05,4.50864e-05,4.50864e-05
146,3268.97,0.36242,0.35408,0.82869,0.30671,0.35255,0.2804,0.23606,1.26684,2.67961,1.35996,3.9087e-05,3.9087e-05,3.9087e-05
147,3290.17,0.34541,0.3932,0.83271,0.33365,0.35619,0.29385,0.2432,1.23539,2.64301,1.35975,3.30876e-05,3.30876e-05,3.30876e-05
148,3313.3,0.33754,0.35539,0.78612,0.31373,0.36111,0.28679,0.24111,1.23372,2.69015,1.36666,2.70882e-05,2.70882e-05,2.70882e-05
149,3334.57,0.35753,0.39521,0.82381,0.29957,0.3658,0.28808,0.24116,1.24803,2.65383,1.38108,2.10888e-05,2.10888e-05,2.10888e-05
150,3356.87,0.36814,0.4136,0.83431,0.31872,0.33798,0.29066,0.24062,1.2388,2.64796,1.37378,1.50894e-05,1.50894e-05,1.50894e-05
