epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,3626.24,0.49066,0.60813,0.97654,0.35122,0.35367,0.35542,0.27166,1.27314,2.23124,1.40837,0.000177073,0.000177073,0.000177073
124,3648.2,0.57482,0.66145,1.01725,0.28824,0.52321,0.31675,0.24374,1.30263,2.47627,1.39309,0.000171074,0.000171074,0.000171074
125,3670.19,0.59106,0.69422,1.01267,0.29592,0.3499,0.26781,0.22361,1.32877,2.65653,1.39539,0.000165074,0.000165074,0.000165074
126,3691.64,0.50292,0.55597,0.95334,0.29733,0.34787,0.27497,0.22596,1.32354,2.63396,1.42922,0.000159075,0.000159075,0.000159075
127,3713.51,0.53353,0.59444,0.9597,0.29019,0.33456,0.27322,0.23107,1.33188,2.4281,1.42654,0.000153076,0.000153076,0.000153076
128,3735.14,0.52555,0.58937,0.96379,0.26815,0.36336,0.27198,0.22775,1.31967,2.57759,1.40464,0.000147076,0.000147076,0.000147076
129,3757.44,0.50135,0.57665,0.95907,0.28975,0.51944,0.28584,0.23427,1.30747,2.44809,1.3785,0.000141077,0.000141077,0.000141077
130,3780.84,0.58321,0.63371,1.01647,0.26389,0.30955,0.30705,0.23384,1.30689,2.51352,1.34601,0.000135077,0.000135077,0.000135077
131,3804.05,0.56819,0.67175,1.01046,0.75524,0.27321,0.27266,0.23054,1.28865,2.58866,1.3224,0.000129078,0.000129078,0.000129078
132,3826.87,0.54517,0.54586,0.98672,0.76896,0.26973,0.26692,0.23156,1.29832,2.65151,1.31127,0.000123079,0.000123079,0.000123079
133,3849.56,0.52323,0.64941,0.97081,0.29693,0.36068,0.27941,0.23055,1.33055,2.67252,1.31815,0.000117079,0.000117079,0.000117079
134,3871.82,0.51948,0.61699,0.95798,0.2388,0.35942,0.28935,0.23823,1.26486,2.56089,1.30442,0.00011108,0.00011108,0.00011108
135,3893.64,0.50109,0.56075,0.96803,0.79414,0.27034,0.2851,0.23967,1.24215,2.57334,1.29803,0.00010508,0.00010508,0.00010508
136,3915.22,0.51235,0.6356,0.98262,0.79369,0.27034,0.28087,0.23557,1.27138,2.71806,1.31456,9.9081e-05,9.9081e-05,9.9081e-05
