epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,938.257,0.87515,1.23045,1.17694,0.77277,0.26063,0.28399,0.21368,0.9346,2.06118,1.15015,0.000663025,0.000663025,0.000663025
43,960.061,0.85636,1.17753,1.18244,0.80012,0.28869,0.29096,0.23471,0.96935,1.97471,1.20419,0.000657025,0.000657025,0.000657025
44,981.673,0.85897,1.09016,1.12877,0.40658,0.30767,0.27188,0.2175,1.02031,1.86219,1.22533,0.000651026,0.000651026,0.000651026
45,1003.94,0.89576,1.18328,1.16702,0.60199,0.34763,0.30305,0.22697,0.97816,1.91666,1.22714,0.000645026,0.000645026,0.000645026
46,1026.44,0.85057,1.12042,1.14312,0.82126,0.28581,0.30083,0.22703,0.90144,1.93113,1.20021,0.000639027,0.000639027,0.000639027
47,1049.21,0.82495,1.02842,1.14901,0.53576,0.25723,0.22767,0.195,0.95985,1.98425,1.24456,0.000633028,0.000633028,0.000633028
48,1072.54,0.8674,1.06827,1.15207,0.59452,0.31137,0.28919,0.23076,1.00195,1.81507,1.26634,0.000627028,0.000627028,0.000627028
49,1094.72,0.80502,1.08886,1.14408,0.72157,0.32653,0.28331,0.22543,0.93431,1.78604,1.20397,0.000621029,0.000621029,0.000621029
50,1116.51,0.77941,1.03191,1.09571,0.75382,0.29834,0.26545,0.21106,0.97404,2.18288,1.221,0.000615029,0.000615029,0.000615029
51,1138.23,0.84277,1.15446,1.14018,0.77672,0.29895,0.28983,0.22766,0.92759,1.61937,1.20804,0.00060903,0.00060903,0.00060903
52,1160.06,0.79278,1.08981,1.12137,0.7541,0.32208,0.26991,0.22272,1.00562,1.75065,1.24542,0.000603031,0.000603031,0.000603031
53,1181.83,0.77007,0.966,1.13307,0.25995,0.38776,0.34091,0.27013,0.91647,1.42933,1.19757,0.000597031,0.000597031,0.000597031
54,1203.95,0.80112,1.0602,1.13992,0.57076,0.31615,0.29905,0.22663,0.93802,1.70728,1.19662,0.000591032,0.000591032,0.000591032
55,1225.7,0.74381,1.00887,1.07439,0.80111,0.28174,0.30987,0.22691,1.01054,1.81855,1.25517,0.000585032,0.000585032,0.000585032
56,1248.1,0.84996,1.0633,1.14269,0.78559,0.33787,0.30872,0.24131,1.01118,1.77249,1.22841,0.000579033,0.000579033,0.000579033
57,1271.1,0.80918,1.01233,1.15652,0.60303,0.3091,0.30818,0.24684,0.95726,1.85597,1.20848,0.000573034,0.000573034,0.000573034
58,1293.52,0.77466,0.98168,1.1176,0.78585,0.3411,0.32663,0.24547,0.86631,1.71533,1.08359,0.000567034,0.000567034,0.000567034
59,1315.58,0.72615,0.90798,1.13292,0.26954,0.585,0.32687,0.2592,0.91932,2.10962,1.14634,0.000561035,0.000561035,0.000561035
60,1337.32,0.78729,0.97432,1.11478,0.43647,0.5856,0.32025,0.25234,0.96296,2.08938,1.17427,0.000555035,0.000555035,0.000555035
61,1359.39,0.76556,0.97203,1.09081,0.60706,0.3437,0.30798,0.24547,0.91884,1.68807,1.1378,0.000549036,0.000549036,0.000549036
