Timestamp,Elapsed_s,Label,Total_W,CPU_Temp_C,Throttled_raw,EXT5V_V,0V8_AON_W,0V8_SW_W,1V1_SYS_W,1V8_SYS_W,3V3_ADC_W,3V3_DAC_W,3V3_SYS_W,3V7_WL_SW_W,DDR_VDD2_W,DDR_VDDQ_W,HDMI_W,VDD_CORE_W
19:06:54.425,66.0,A continuous,2.2287,42.8,0,5.10138,0.0026,0.2719,0.2016,0.3617,0.0006,0.0,0.6263,0.0,0.0195,0.0,0.0694,0.675
19:06:56.425,68.0,A continuous,3.59,43.3,0,5.08664,0.0029,0.2705,0.201,0.365,0.0008,0.0,0.6305,0.0214,0.0151,0.0,0.0748,2.0081
19:06:58.425,70.0,A continuous,4.0623,43.9,0,5.08664,0.0024,0.3412,0.2016,0.3707,0.0006,0.0,0.6011,0.0107,0.014,0.0,0.076,2.4441
19:07:00.428,72.0,A continuous,7.6695,49.9,0,4.88832,0.0027,0.3121,0.3611,0.3618,0.001,0.0,0.5393,0.0,0.0022,0.0,0.0651,6.0243
19:07:02.427,74.0,A continuous,9.5598,53.8,0,4.80256,0.0028,0.4003,0.3771,0.4238,0.0002,0.0,0.5487,0.0,0.3311,0.0083,0.0689,7.3986
19:07:04.427,76.0,A continuous,4.6062,56.5,0,4.94326,0.0026,0.3127,0.3602,0.3871,0.0002,0.0,0.5396,0.0,0.2639,0.0059,0.0692,2.6647
19:07:06.427,78.0,A continuous,9.482,58.7,0,4.92718,0.0024,0.3191,0.2257,0.3865,0.0006,0.0,0.5939,0.0,0.3017,0.0056,0.0732,7.5732
19:07:08.432,80.0,A continuous,8.0012,60.4,0,4.96068,0.0026,0.4945,0.2571,0.4078,0.0012,0.0,0.5313,0.0205,0.3289,0.0133,0.065,5.8789
19:07:10.431,82.0,A continuous,6.6978,62.6,0,4.86018,0.0025,0.3401,0.221,0.4255,0.0006,0.0,0.5386,0.0068,0.4698,0.0139,0.0658,4.6132
19:07:12.426,84.0,A continuous,3.2271,60.9,0,5.08396,0.0029,0.2763,0.2925,0.3696,0.0008,0.0004,0.5459,0.0035,0.0378,0.0,0.0695,1.6279
19:07:14.427,86.0,A continuous,9.5788,62.0,0,4.81864,0.003,0.3054,0.2225,0.4197,0.0008,0.0008,0.5169,0.031,0.4754,0.0,0.063,7.5402
19:07:16.427,88.0,A continuous,9.8978,63.1,0,4.78916,0.0031,0.4042,0.239,0.4188,0.0002,0.0,0.5986,0.0,0.481,0.01,0.0674,7.6755
19:07:18.435,90.0,A continuous,7.4648,65.3,0,4.824,0.0033,0.3526,0.2544,0.3924,0.0002,0.0,0.51,0.0,0.3328,0.0038,0.0662,5.5491
19:07:20.435,92.0,A continuous,7.3861,65.3,0,4.96202,0.0033,0.3338,0.2551,0.392,0.0004,0.0002,0.5151,0.0,0.4191,0.0015,0.0676,5.3981
19:07:22.531,94.0,A continuous,9.3657,65.3,0,5.08664,0.003,0.4019,0.3244,0.4164,0.0004,0.0002,0.4907,0.0,0.3423,0.0112,0.0683,7.307
19:07:24.431,96.0,A continuous,8.4445,67.5,0,4.82266,0.0025,0.3049,0.2381,0.4319,0.0,0.0002,0.543,0.0103,0.2311,0.0074,0.066,6.6091
19:07:26.431,98.0,A continuous,5.7828,66.4,0,4.83472,0.0025,0.3709,0.2551,0.4094,0.0016,0.0002,0.5103,0.0,0.4702,0.011,0.0672,3.6844
19:07:28.431,100.0,A continuous,9.6326,67.5,0,4.94058,0.0029,0.3476,0.2296,0.4121,0.0012,0.0008,0.5196,0.0137,0.3699,0.0056,0.0665,7.663
19:07:30.435,102.01,A continuous,9.4939,67.5,0,4.82132,0.0032,0.3242,0.226,0.4006,0.0008,0.0002,0.507,0.0,0.4625,0.0106,0.0668,7.492
19:07:32.435,104.01,A continuous,9.5821,68.1,0,4.92986,0.0037,0.3745,0.2292,0.4302,0.0002,0.0004,0.5878,0.0068,0.4702,0.0103,0.0662,7.4026
19:07:34.435,106.01,A continuous,8.397,68.6,0,4.9714,0.0031,0.3257,0.3232,0.4004,0.0016,0.0002,0.5971,0.0278,0.3515,0.013,0.0673,6.2861
19:07:36.435,108.01,A continuous,9.3435,69.2,0,4.82534,0.0031,0.3041,0.254,0.4114,0.0002,0.0004,0.5158,0.0069,0.1934,0.0062,0.0639,7.584
19:07:38.435,110.01,A continuous,9.8299,70.3,0,4.9848,0.0032,0.4694,0.3594,0.3924,0.002,0.0008,0.539,0.0,0.1732,0.0065,0.0654,7.8186
19:07:40.439,112.01,A continuous,9.8308,70.3,0,4.88832,0.0037,0.3754,0.2544,0.4257,0.0004,0.0002,0.5487,0.0,0.4338,0.0097,0.0655,7.7133
19:07:42.436,114.01,A continuous,8.6099,68.6,0,4.94728,0.0028,0.3598,0.2225,0.4072,0.0008,0.0004,0.5388,0.0103,0.3348,0.0097,0.0683,6.6545
19:07:44.439,116.01,A continuous,10.0781,71.4,0,4.91378,0.003,0.4016,0.3563,0.4021,0.0,0.0004,0.5381,0.0,0.1466,0.0021,0.0658,8.1621
19:07:46.435,118.01,A continuous,8.1282,70.3,0,4.84142,0.0027,0.4002,0.3503,0.3914,0.0008,0.0008,0.557,0.0,0.4354,0.0024,0.0624,5.925
19:07:48.436,120.01,A continuous,8.0969,69.7,0,4.97408,0.0028,0.3504,0.3535,0.432,0.0006,0.0004,0.5111,0.0174,0.3028,0.0097,0.0633,6.0529
19:07:50.435,122.01,A continuous,10.059,71.9,0,4.82266,0.0032,0.4505,0.3466,0.4143,0.0,0.0002,0.5034,0.0,0.2645,0.0038,0.0607,8.0117
19:07:52.435,124.01,A continuous,9.8986,73.0,0,4.83204,0.0031,0.3629,0.3535,0.4111,0.0002,0.0002,0.5456,0.0034,0.2677,0.0062,0.0628,7.8819
19:07:54.435,126.01,A continuous,9.6586,71.4,0,4.84276,0.0047,0.3731,0.2876,0.4052,0.0016,0.0,0.5359,0.0068,0.238,0.0,0.0609,7.7446
19:07:56.435,128.01,A continuous,9.478,71.4,0,4.8642,0.0027,0.4255,0.2377,0.422,0.0016,0.0002,0.5192,0.0,0.3336,0.0024,0.0617,7.4714
19:07:58.434,130.01,A continuous,6.8493,71.4,0,5.08262,0.0029,0.2802,0.2228,0.3794,0.0006,0.0008,0.5197,0.0,0.0281,0.0,0.0667,5.3481
19:08:00.439,132.01,A continuous,9.738,73.6,0,4.83472,0.0029,0.4443,0.3567,0.4129,0.0006,0.0,0.5485,0.0,0.335,0.0,0.0621,7.575
19:08:02.439,134.01,A continuous,6.7375,73.0,0,4.84008,0.0028,0.3976,0.323,0.4058,0.0008,0.0002,0.5038,0.0034,0.1674,0.0062,0.0643,4.8622
19:08:04.443,136.01,A continuous,8.0254,70.8,0,4.87626,0.0027,0.3909,0.3675,0.4259,0.0006,0.0008,0.5261,0.0068,0.4022,0.0071,0.0688,5.826
19:08:06.439,138.01,A continuous,9.8544,73.6,0,4.97542,0.0028,0.314,0.2361,0.4076,0.0008,0.0004,0.5199,0.0205,0.3362,0.003,0.0626,7.9505
19:08:08.443,140.01,A continuous,9.7815,74.1,0,4.83472,0.0039,0.3988,0.3542,0.4479,0.0016,0.0002,0.5139,0.0,0.455,0.0212,0.064,7.5208
19:08:10.439,142.01,A continuous,6.8495,74.7,0,4.88564,0.0031,0.398,0.255,0.4284,0.0002,0.0002,0.5786,0.0,0.3016,0.0032,0.0633,4.8178
19:08:12.444,144.01,A continuous,7.4989,74.1,0,5.00624,0.0031,0.3728,0.2206,0.4294,0.0002,0.0002,0.5171,0.0,0.4664,0.0124,0.0633,5.4134
19:08:14.444,146.02,A continuous,8.3298,74.7,0,4.84142,0.0029,0.322,0.3528,0.4068,0.0006,0.0002,0.4933,0.0034,0.3472,0.0206,0.0634,6.3167
19:08:16.443,148.02,A continuous,7.9336,74.1,0,4.95264,0.0031,0.4717,0.3221,0.4199,0.0008,0.0002,0.5102,0.0138,0.4605,0.0095,0.0622,5.6597
19:08:18.447,150.02,A continuous,10.013,74.7,0,4.84544,0.0032,0.4448,0.3557,0.4349,0.0006,0.0,0.5204,0.0,0.181,0.0041,0.0615,8.0067
19:08:20.444,152.02,A continuous,6.2699,74.7,0,4.9982,0.0031,0.45,0.3559,0.4131,0.0002,0.0004,0.4962,0.0034,0.3342,0.0059,0.0615,4.146
19:08:22.449,154.02,A continuous,10.2809,75.7,0,4.83338,0.0028,0.3504,0.258,0.4161,0.0004,0.0002,0.617,0.0204,0.3378,0.0126,0.0626,8.2026
19:08:24.447,156.02,A continuous,8.4377,76.3,0,4.8374,0.0033,0.3945,0.2287,0.4317,0.0,0.0002,0.5453,0.0034,0.4083,0.0021,0.0653,6.3549
19:08:26.447,158.02,A continuous,6.0943,74.7,0,4.84544,0.003,0.3719,0.2875,0.4279,0.0012,0.0008,0.5202,0.0136,0.1969,0.005,0.0645,4.2018
19:08:28.448,160.02,A continuous,8.5344,74.7,0,4.92048,0.0031,0.3194,0.2876,0.4257,0.0002,0.0,0.5368,0.0275,0.4582,0.0107,0.0665,6.3988
19:08:30.447,162.02,A continuous,9.6983,77.4,0,4.84008,0.0032,0.3957,0.2232,0.4231,0.0004,0.0002,0.5595,0.0068,0.2663,0.0027,0.0622,7.755
19:08:32.451,164.02,A continuous,10.0188,76.3,0,4.8776,0.0027,0.3268,0.2196,0.4094,0.0008,0.0008,0.5349,0.0,0.1995,0.0018,0.0633,8.2592
19:08:34.447,166.02,A continuous,9.9823,76.8,0,4.92852,0.003,0.3943,0.2356,0.3957,0.0004,0.0004,0.5338,0.0,0.1457,0.0042,0.0644,8.2047
19:08:36.447,168.02,A continuous,9.4553,76.8,0,4.97006,0.0026,0.3693,0.3524,0.4309,0.0012,0.0008,0.517,0.0,0.4547,0.005,0.0609,7.2604
19:08:38.447,170.02,A continuous,9.2541,76.8,0,4.86152,0.0031,0.3446,0.3373,0.4164,0.0016,0.0008,0.5103,0.0,0.2625,0.0065,0.061,7.31
19:08:40.447,172.02,A continuous,10.1816,77.4,0,4.84544,0.0028,0.3213,0.227,0.4143,0.0008,0.0004,0.5946,0.0,0.1661,0.0012,0.0639,8.3891
19:08:42.448,174.02,A continuous,8.1615,76.8,0,4.84544,0.0028,0.445,0.3232,0.4185,0.0018,0.0008,0.5912,0.0034,0.3365,0.0118,0.063,5.9636
19:08:44.451,176.02,A continuous,9.2396,76.3,0,4.9714,0.003,0.3009,0.2901,0.4419,0.0008,0.0004,0.5786,0.0,0.4655,0.0112,0.0618,7.0856
19:08:46.451,178.02,A continuous,10.3445,77.9,0,4.85616,0.0029,0.394,0.3384,0.4076,0.0016,0.0008,0.5393,0.0136,0.3046,0.0062,0.0634,8.272
19:08:48.451,180.02,A continuous,10.2988,78.5,0,4.86152,0.0031,0.3893,0.3584,0.4592,0.0006,0.0008,0.5359,0.0034,0.3374,0.01,0.0665,8.1341
19:08:50.451,182.02,A continuous,6.4534,77.9,0,4.84142,0.0025,0.4834,0.2852,0.4108,0.0008,0.0002,0.5433,0.0,0.5086,0.0056,0.0644,4.1486
19:08:52.452,184.02,A continuous,10.142,77.9,0,4.88162,0.0027,0.3903,0.3575,0.4131,0.0,0.0004,0.5313,0.0,0.4522,0.0115,0.0622,7.9208
19:08:54.452,186.02,A continuous,10.2104,77.9,0,4.96336,0.0028,0.344,0.3526,0.4302,0.0016,0.0008,0.5132,0.017,0.2177,0.0018,0.0615,8.2671
19:08:56.455,188.02,A continuous,7.2555,77.4,0,4.85616,0.0027,0.3927,0.2851,0.3825,0.0004,0.0,0.5391,0.0,0.0865,0.0041,0.0645,5.4981
19:08:58.451,190.02,A continuous,6.4342,77.4,0,4.96336,0.0029,0.3942,0.2238,0.4285,0.0012,0.0002,0.5358,0.0,0.2774,0.0065,0.0642,4.4996
19:09:00.455,192.02,A continuous,6.6295,75.7,0,4.93656,0.0031,0.4574,0.2886,0.433,0.0016,0.0008,0.5834,0.0035,0.4411,0.01,0.064,4.3431
19:09:02.455,194.03,A continuous,9.9682,77.9,0,4.90842,0.0028,0.3698,0.2343,0.3819,0.0004,0.0002,0.5863,0.0203,0.3365,0.0,0.0645,7.9713
19:09:04.455,196.03,A continuous,10.0237,77.9,0,4.86688,0.0027,0.3559,0.2534,0.4362,0.0002,0.0002,0.5352,0.0068,0.4904,0.0106,0.0607,7.8715
19:09:06.455,198.03,A continuous,10.0022,77.9,0,4.88832,0.0025,0.4179,0.2857,0.3935,0.0016,0.0,0.5961,0.0,0.1885,0.0015,0.0648,8.0501
19:09:08.456,200.03,A continuous,5.8873,77.9,0,4.88832,0.003,0.3809,0.235,0.438,0.0016,0.0008,0.5038,0.0,0.491,0.0056,0.0633,3.7642
19:09:10.456,202.03,A continuous,9.7845,79.0,0,4.85482,0.0031,0.292,0.3459,0.4129,0.0,0.0008,0.5358,0.0,0.2903,0.0159,0.0629,7.8248
19:09:12.455,204.03,A continuous,7.3092,79.0,0,4.90976,0.0027,0.4419,0.3563,0.4273,0.0014,0.0002,0.4941,0.0,0.4752,0.0033,0.0615,5.0454
19:09:14.456,206.03,A continuous,8.513,77.4,0,4.86822,0.0032,0.316,0.2274,0.4046,0.0004,0.0002,0.5401,0.0272,0.4434,0.0027,0.0602,6.4878
