epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1057.52,0.90078,1.27823,1.2001,0.92553,0.20336,0.22819,0.18418,1.25234,2.49755,1.22426,0.000663025,0.000663025,0.000663025
43,1083.69,0.93719,1.17289,1.20686,0.75506,0.229,0.23692,0.19428,1.20481,3.00018,1.18857,0.000657025,0.000657025,0.000657025
44,1109.11,0.90052,1.24035,1.19823,0.95362,0.2702,0.28473,0.21838,1.29529,2.13183,1.32709,0.000651026,0.000651026,0.000651026
45,1133.92,0.95858,1.29503,1.21492,0.4216,0.23187,0.24395,0.20189,1.33097,2.44926,1.33345,0.000645026,0.000645026,0.000645026
46,1158.7,0.84991,1.17181,1.17262,0.78566,0.25487,0.26163,0.21644,1.29299,2.17747,1.3138,0.000639027,0.000639027,0.000639027
47,1182.87,0.88774,1.2342,1.16705,0.78819,0.229,0.28277,0.2107,1.22988,2.83561,1.25912,0.000633028,0.000633028,0.000633028
48,1207.41,0.88852,1.17013,1.21911,0.94868,0.21501,0.24752,0.19439,1.28166,2.58895,1.24063,0.000627028,0.000627028,0.000627028
49,1231.73,0.88773,1.22743,1.19415,0.77074,0.23248,0.26405,0.21928,1.2508,2.81951,1.30639,0.000621029,0.000621029,0.000621029
50,1256.4,0.86559,1.11325,1.18645,0.94192,0.23959,0.23998,0.20139,1.22603,2.65364,1.25943,0.000615029,0.000615029,0.000615029
51,1281.28,0.86398,1.1334,1.17372,0.76978,0.24469,0.24696,0.20624,1.2792,2.56985,1.30441,0.00060903,0.00060903,0.00060903
52,1307.46,0.83796,1.06609,1.16134,0.93874,0.25752,0.25085,0.20296,1.18405,2.56054,1.20843,0.000603031,0.000603031,0.000603031
53,1333.4,0.91927,1.15708,1.20136,0.40436,0.37564,0.33935,0.24335,1.2086,2.58174,1.23266,0.000597031,0.000597031,0.000597031
54,1360.22,0.83746,1.04371,1.15576,0.95774,0.24212,0.30714,0.22758,1.27285,2.49316,1.2837,0.000591032,0.000591032,0.000591032
55,1385.46,0.83557,1.11547,1.14385,0.74236,0.26039,0.26986,0.21621,1.26929,2.39216,1.3498,0.000585032,0.000585032,0.000585032
56,1409.91,0.86793,1.14542,1.19685,0.61607,0.20674,0.24055,0.20049,1.11215,2.59765,1.16243,0.000579033,0.000579033,0.000579033
57,1434.16,0.84501,1.2212,1.15539,0.95473,0.22613,0.25905,0.21667,1.19417,2.31885,1.23571,0.000573034,0.000573034,0.000573034
58,1458.32,0.88242,1.17688,1.15108,0.94668,0.23895,0.25477,0.2161,1.17397,2.52552,1.23485,0.000567034,0.000567034,0.000567034
59,1482.69,0.81124,1.14688,1.13362,0.78474,0.25177,0.2712,0.22727,1.25305,3.26398,1.27388,0.000561035,0.000561035,0.000561035
60,1507.04,0.84864,1.1001,1.16912,0.60006,0.26039,0.2684,0.22185,1.28653,2.45745,1.34346,0.000555035,0.000555035,0.000555035
61,1533.32,0.7755,1.06485,1.08607,0.64072,0.35654,0.32332,0.23397,1.17166,2.43358,1.15866,0.000549036,0.000549036,0.000549036
62,1559.59,0.81802,1.11105,1.13991,0.7612,0.229,0.24532,0.20032,1.27353,2.87122,1.24425,0.000543037,0.000543037,0.000543037
63,1585.54,0.8644,1.05935,1.19936,0.63469,0.23428,0.30145,0.22467,1.29172,3.6674,1.33194,0.000537037,0.000537037,0.000537037
64,1610.23,0.77598,1.01078,1.14345,0.65195,0.32648,0.30544,0.23001,1.26587,2.57805,1.25699,0.000531038,0.000531038,0.000531038
65,1635.19,0.81582,1.1318,1.15559,0.64107,0.35654,0.32276,0.23677,1.30733,2.92647,1.37638,0.000525038,0.000525038,0.000525038
66,1659.4,0.7862,1.02545,1.14178,0.23819,0.43958,0.28556,0.22344,1.30856,2.80023,1.26524,0.000519039,0.000519039,0.000519039
67,1683.57,0.80967,1.03182,1.17795,0.77186,0.25371,0.28107,0.21645,1.26339,3.01766,1.25,0.00051304,0.00051304,0.00051304
68,1708.11,0.76135,0.93577,1.09214,0.45438,0.35942,0.30055,0.22655,1.24977,2.51775,1.25758,0.00050704,0.00050704,0.00050704
69,1732.58,0.80087,0.9431,1.15485,0.80508,0.2385,0.28772,0.22101,1.22463,2.93235,1.29089,0.000501041,0.000501041,0.000501041
70,1757.22,0.77866,0.99357,1.11784,0.97104,0.24198,0.26266,0.21486,1.26829,2.44357,1.35021,0.000495041,0.000495041,0.000495041
71,1784.43,0.8423,0.96901,1.14437,0.25015,0.3595,0.29158,0.21116,1.28552,2.81534,1.34107,0.000489042,0.000489042,0.000489042
72,1810.49,0.75665,0.85627,1.12314,0.45132,0.42418,0.31871,0.23154,1.19232,2.42744,1.29994,0.000483043,0.000483043,0.000483043
73,1835.13,0.76691,0.9798,1.11182,0.77374,0.24437,0.35894,0.25209,1.07879,2.22607,1.2197,0.000477043,0.000477043,0.000477043
74,1860.23,0.72274,0.96749,1.10219,0.86514,0.32515,0.37394,0.25793,1.26065,1.95671,1.29678,0.000471044,0.000471044,0.000471044
75,1884.78,0.73924,0.91625,1.05379,0.40769,0.35942,0.28743,0.23428,1.20405,2.18003,1.31768,0.000465044,0.000465044,0.000465044
76,1909.46,0.7511,0.93978,1.11738,0.88837,0.34342,0.34704,0.23694,1.20215,2.14291,1.31262,0.000459045,0.000459045,0.000459045
77,1933.64,0.75107,0.86616,1.10112,0.81251,0.34372,0.30471,0.23808,1.25605,2.37776,1.38068,0.000453046,0.000453046,0.000453046
78,1960.09,0.72358,0.99647,1.05916,0.67961,0.29694,0.32059,0.21926,1.1683,2.73333,1.25864,0.000447046,0.000447046,0.000447046
79,1984.59,0.77289,0.93254,1.15172,0.93161,0.35044,0.35429,0.26482,1.25247,2.05072,1.33372,0.000441047,0.000441047,0.000441047
80,2011.05,0.76633,0.94152,1.12809,0.69619,0.34083,0.36241,0.2457,1.30503,2.48891,1.3854,0.000435047,0.000435047,0.000435047
81,2036.79,0.76133,0.95123,1.1107,0.24496,0.36653,0.29274,0.22116,1.26209,2.65815,1.41694,0.000429048,0.000429048,0.000429048
82,2062.7,0.72331,0.93196,1.10809,0.85989,0.3508,0.32686,0.24356,1.18901,2.68919,1.27589,0.000423049,0.000423049,0.000423049
83,2087.32,0.72714,0.85296,1.08176,0.43506,0.27896,0.2853,0.23486,1.16167,2.23988,1.21746,0.000417049,0.000417049,0.000417049
84,2112.35,0.69209,0.87337,1.10272,0.61369,0.26869,0.28116,0.23246,1.16415,2.15006,1.2044,0.00041105,0.00041105,0.00041105
85,2136.61,0.76829,1.01721,1.1102,0.42269,0.35654,0.29263,0.2378,1.17625,2.75465,1.19073,0.00040505,0.00040505,0.00040505
86,2160.94,0.75887,0.90675,1.13285,0.5113,0.3508,0.50539,0.26729,1.14641,2.41132,1.14972,0.000399051,0.000399051,0.000399051
87,2185.23,0.69854,0.87224,1.07687,0.36152,0.3286,0.37346,0.25521,1.13457,2.5829,1.15659,0.000393052,0.000393052,0.000393052
88,2209.49,0.68419,0.88865,1.04598,0.73163,0.33696,0.33877,0.24313,1.19411,2.34585,1.22806,0.000387052,0.000387052,0.000387052
89,2234.15,0.69015,0.83595,1.05283,0.56528,0.35963,0.34897,0.24963,1.16756,2.73307,1.19989,0.000381053,0.000381053,0.000381053
90,2260.34,0.72247,0.92127,1.08916,0.7848,0.25177,0.29882,0.24001,1.28068,2.79369,1.29044,0.000375053,0.000375053,0.000375053
91,2286.58,0.7265,0.88085,1.11294,0.45477,0.35343,0.3332,0.25242,1.12788,2.55756,1.20617,0.000369054,0.000369054,0.000369054
92,2312.11,0.67708,0.84867,1.0713,0.3889,0.34353,0.35722,0.24949,1.15932,2.87119,1.21195,0.000363055,0.000363055,0.000363055
93,2337.45,0.68955,0.84151,1.05825,0.93698,0.3351,0.35056,0.25161,1.18674,2.47537,1.25407,0.000357055,0.000357055,0.000357055
94,2362.33,0.73783,0.93384,1.09155,0.93147,0.32317,0.35529,0.25441,1.2159,2.73445,1.2872,0.000351056,0.000351056,0.000351056
95,2386.52,0.67478,0.83101,1.04376,0.71749,0.33223,0.38689,0.26912,1.23894,2.56432,1.31779,0.000345056,0.000345056,0.000345056
96,2410.7,0.7224,0.8672,1.11148,0.51996,0.35367,0.36376,0.24471,1.29223,2.60742,1.2842,0.000339057,0.000339057,0.000339057
97,2435.01,0.66535,0.87307,1.04145,0.90919,0.3445,0.34726,0.26666,1.22961,2.70095,1.25105,0.000333058,0.000333058,0.000333058
98,2459.37,0.63332,0.80894,1.08272,0.49151,0.35367,0.30963,0.23543,1.18592,2.37523,1.16617,0.000327058,0.000327058,0.000327058
99,2484.67,0.65186,0.80128,1.05545,0.50383,0.34811,0.34492,0.26421,1.16914,2.40071,1.1169,0.000321059,0.000321059,0.000321059
100,2510.43,0.72536,0.85153,1.07487,0.27288,0.26746,0.27117,0.23205,1.19518,2.87389,1.20679,0.000315059,0.000315059,0.000315059
101,2536.52,0.63298,0.7628,1.05043,0.26524,0.35501,0.28524,0.23274,1.25941,2.81486,1.27458,0.00030906,0.00030906,0.00030906
102,2563.2,0.66903,0.82456,1.07657,0.50556,0.3508,0.30394,0.2347,1.26635,2.5911,1.23492,0.000303061,0.000303061,0.000303061
103,2587.91,0.72518,0.842,1.06907,0.5124,0.3508,0.31103,0.2363,1.22019,2.84286,1.24126,0.000297061,0.000297061,0.000297061
104,2612.2,0.61992,0.74253,0.99877,0.75181,0.3508,0.35013,0.24449,1.19493,2.9002,1.21245,0.000291062,0.000291062,0.000291062
105,2636.43,0.63892,0.75437,1.02691,0.36562,0.3508,0.36722,0.2526,1.18428,2.75601,1.27519,0.000285062,0.000285062,0.000285062
106,2660.82,0.6079,0.76343,1.04302,0.4089,0.3508,0.36283,0.26626,1.13849,2.74698,1.24897,0.000279063,0.000279063,0.000279063
107,2685.19,0.6434,0.7333,1.05582,0.41583,0.35367,0.36252,0.26489,1.1798,3.03814,1.22641,0.000273064,0.000273064,0.000273064
108,2709.53,0.62059,0.75927,1.03214,0.49802,0.35367,0.36191,0.24669,1.17435,2.34528,1.23732,0.000267064,0.000267064,0.000267064
109,2735.35,0.67333,0.76857,1.06095,0.45788,0.3578,0.3248,0.25957,1.12637,2.60285,1.24861,0.000261065,0.000261065,0.000261065
110,2761.96,0.62679,0.74789,1.05527,0.47454,0.35654,0.31113,0.25356,1.17622,2.78456,1.30621,0.000255065,0.000255065,0.000255065
111,2786.98,0.61901,0.73299,1.01874,0.4729,0.35367,0.31138,0.26245,1.12968,3.07151,1.27324,0.000249066,0.000249066,0.000249066
112,2812.27,0.64396,0.75001,1.02298,0.26987,0.35654,0.29604,0.24818,1.13341,2.81458,1.23209,0.000243067,0.000243067,0.000243067
113,2837.14,0.61594,0.7677,1.02673,0.25073,0.35654,0.28696,0.24589,1.12223,2.86259,1.1964,0.000237067,0.000237067,0.000237067
114,2861.42,0.63763,0.73301,1.03783,0.63251,0.26416,0.30525,0.25704,1.14129,2.41733,1.24638,0.000231068,0.000231068,0.000231068
115,2885.84,0.61458,0.76736,1.03741,0.28019,0.35654,0.30108,0.24714,1.14204,2.32887,1.27526,0.000225068,0.000225068,0.000225068
116,2910.63,0.64322,0.75489,1.07817,0.29672,0.26465,0.29558,0.24744,1.13697,2.39169,1.29579,0.000219069,0.000219069,0.000219069
117,2935.3,0.57565,0.6858,1.03045,0.28865,0.26991,0.29354,0.24487,1.11988,2.31904,1.22182,0.00021307,0.00021307,0.00021307
118,2960.67,0.64763,0.72043,1.05108,0.58703,0.33883,0.40661,0.28219,1.13957,2.62108,1.21768,0.00020707,0.00020707,0.00020707
119,2987.32,0.593,0.72169,0.99144,0.77695,0.32966,0.35609,0.27225,1.13789,2.53539,1.21668,0.000201071,0.000201071,0.000201071
120,3013.28,0.60066,0.70062,1.0221,0.92348,0.3359,0.36037,0.27746,1.17812,2.28305,1.27138,0.000195071,0.000195071,0.000195071
121,3038.45,0.60574,0.69581,1.03803,0.52397,0.33393,0.32426,0.25889,1.14157,2.22098,1.24244,0.000189072,0.000189072,0.000189072
122,3063.14,0.59337,0.69736,0.99296,0.58719,0.3501,0.35592,0.26595,1.16804,2.63835,1.27208,0.000183073,0.000183073,0.000183073
123,3087.61,0.53875,0.67246,1.0002,0.76597,0.34916,0.36443,0.26792,1.20189,2.71022,1.30579,0.000177073,0.000177073,0.000177073
124,3112.23,0.62629,0.69954,1.06607,0.48669,0.40668,0.33999,0.24356,1.20055,2.90497,1.27827,0.000171074,0.000171074,0.000171074
125,3136.55,0.64358,0.76002,1.03795,0.49775,0.5071,0.51652,0.26178,1.19034,2.50028,1.25709,0.000165074,0.000165074,0.000165074
126,3163.01,0.56281,0.60813,0.9826,0.36934,0.52608,0.52666,0.28129,1.19921,2.49873,1.22755,0.000159075,0.000159075,0.000159075
127,3187.55,0.60311,0.67247,0.99881,0.74784,0.49182,0.51633,0.26987,1.20734,2.50365,1.26956,0.000153076,0.000153076,0.000153076
128,3213.23,0.59293,0.65467,1.01121,0.94625,0.32828,0.36923,0.26436,1.14993,2.44689,1.22681,0.000147076,0.000147076,0.000147076
129,3239.14,0.54595,0.62589,1.00203,0.75745,0.32565,0.36017,0.25747,1.1745,2.28922,1.22719,0.000141077,0.000141077,0.000141077
130,3264.85,0.62804,0.7037,1.04885,0.60705,0.34147,0.36234,0.26087,1.16413,2.40679,1.17797,0.000135077,0.000135077,0.000135077
131,3290.03,0.59927,0.71725,1.04575,0.52543,0.35367,0.32019,0.25779,1.16603,2.53653,1.24229,0.000129078,0.000129078,0.000129078
132,3315.14,0.57103,0.60265,1.00859,0.92542,0.33355,0.3635,0.26908,1.15503,2.39566,1.24344,0.000123079,0.000123079,0.000123079
133,3339.64,0.58392,0.72541,1.01765,0.79212,0.33798,0.37199,0.28552,1.1682,2.31461,1.24395,0.000117079,0.000117079,0.000117079
134,3363.95,0.55291,0.66771,0.98834,0.76403,0.32515,0.35501,0.2702,1.18376,2.52608,1.26149,0.00011108,0.00011108,0.00011108
135,3388.34,0.56495,0.61675,1.00273,0.94765,0.33798,0.36132,0.28325,1.15411,2.588,1.22049,0.00010508,0.00010508,0.00010508
136,3412.77,0.58396,0.70715,1.02412,0.76514,0.33978,0.37046,0.28222,1.1412,2.5036,1.22736,9.9081e-05,9.9081e-05,9.9081e-05
137,3437.48,0.55348,0.62846,1.00717,0.78812,0.33798,0.36569,0.28484,1.16763,2.538,1.23376,9.30816e-05,9.30816e-05,9.30816e-05
138,3464.1,0.5634,0.60318,0.99313,0.78929,0.33798,0.36795,0.2741,1.18485,2.51097,1.25791,8.70822e-05,8.70822e-05,8.70822e-05
139,3490.63,0.53293,0.6327,0.99622,0.78973,0.33489,0.36446,0.26826,1.16631,2.36459,1.25696,8.10828e-05,8.10828e-05,8.10828e-05
140,3515.74,0.54274,0.64477,0.99455,0.78697,0.33921,0.35623,0.25744,1.15659,2.26117,1.26986,7.50834e-05,7.50834e-05,7.50834e-05
141,3565.74,0.46238,0.443,0.92321,0.79321,0.33798,0.35491,0.25808,1.12955,2.44105,1.20949,6.9084e-05,6.9084e-05,6.9084e-05
142,3589.76,0.43602,0.44391,0.86907,0.793,0.33798,0.35247,0.25193,1.12776,2.38103,1.2178,6.30846e-05,6.30846e-05,6.30846e-05
143,3613.87,0.40892,0.44517,0.88277,0.7875,0.34021,0.35358,0.25356,1.10229,2.51301,1.17068,5.70852e-05,5.70852e-05,5.70852e-05
144,3637.68,0.41589,0.44674,0.85592,0.78863,0.34095,0.35781,0.25788,1.09641,2.44744,1.16928,5.10858e-05,5.10858e-05,5.10858e-05
145,3661.75,0.4117,0.4633,0.86562,0.78672,0.34206,0.35968,0.25834,1.08288,2.42433,1.15301,4.50864e-05,4.50864e-05,4.50864e-05
146,3686.93,0.41223,0.41073,0.86636,0.79178,0.33855,0.35961,0.25466,1.06193,2.45346,1.13448,3.9087e-05,3.9087e-05,3.9087e-05
147,3712.76,0.41092,0.45239,0.88086,0.78049,0.33691,0.36217,0.25549,1.08285,2.45412,1.15446,3.30876e-05,3.30876e-05,3.30876e-05
148,3738.36,0.38759,0.40012,0.82904,0.78274,0.33496,0.36038,0.25469,1.05857,2.48502,1.11957,2.70882e-05,2.70882e-05,2.70882e-05
149,3764.8,0.41671,0.47068,0.85835,0.77714,0.33806,0.35814,0.25245,1.04153,2.50013,1.12111,2.10888e-05,2.10888e-05,2.10888e-05
150,3789.59,0.42171,0.45006,0.88451,0.61547,0.33798,0.36134,0.25258,1.03331,2.5329,1.11258,1.50894e-05,1.50894e-05,1.50894e-05
