epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,1257.48,0.85457,1.12129,1.17236,0.92987,0.26039,0.25949,0.21332,1.25768,2.60275,1.302,0.000615029,0.000615029,0.000615029
51,1282.2,0.87879,1.18597,1.19147,0.96135,0.25331,0.26688,0.21882,1.25494,2.38007,1.25732,0.00060903,0.00060903,0.00060903
52,1307.47,0.79034,1.0859,1.13105,0.94709,0.23895,0.25653,0.21065,1.22772,2.39212,1.22009,0.000603031,0.000603031,0.000603031
53,1333.33,0.87438,1.12304,1.18536,0.7937,0.24085,0.25733,0.21793,1.19179,2.71165,1.17828,0.000597031,0.000597031,0.000597031
54,1359.65,0.82458,1.04783,1.13765,0.76197,0.26861,0.26948,0.22022,1.19742,2.4432,1.2783,0.000591032,0.000591032,0.000591032
55,1384.58,0.82954,1.10663,1.13529,0.95108,0.26746,0.27826,0.22133,1.23583,2.24503,1.21053,0.000585032,0.000585032,0.000585032
56,1409.69,0.88395,1.15327,1.18362,0.26594,0.43988,0.27712,0.2138,1.26363,2.66225,1.28901,0.000579033,0.000579033,0.000579033
57,1434.07,0.81608,1.11172,1.11996,0.96304,0.25058,0.29065,0.23823,1.25473,2.12967,1.24655,0.000573034,0.000573034,0.000573034
58,1458.35,0.87716,1.19564,1.14597,0.78871,0.24708,0.27184,0.22634,1.31354,2.31402,1.32089,0.000567034,0.000567034,0.000567034
59,1482.75,0.79204,1.17207,1.12503,0.97644,0.25113,0.34937,0.28246,1.3464,2.15829,1.29035,0.000561035,0.000561035,0.000561035
60,1507.19,0.82747,1.04537,1.15848,0.78188,0.25558,0.34455,0.26069,1.3687,2.05659,1.37403,0.000555035,0.000555035,0.000555035
61,1531.36,0.73507,1.02743,1.06642,0.34647,0.41136,0.43107,0.29829,1.28662,2.32632,1.23609,0.000549036,0.000549036,0.000549036
62,1557.33,0.85256,1.11143,1.14852,0.9485,0.25464,0.25874,0.22014,1.32396,2.18194,1.24586,0.000543037,0.000543037,0.000543037
63,1583.66,0.8541,1.10714,1.17653,0.79489,0.24757,0.27862,0.22736,1.22773,2.62379,1.21811,0.000537037,0.000537037,0.000537037
64,1609.08,0.75329,1.07724,1.12823,0.44608,0.4527,0.30384,0.24584,1.16078,2.28357,1.14398,0.000531038,0.000531038,0.000531038
65,1633.92,0.82968,1.13008,1.15623,0.9548,0.23879,0.29127,0.24245,1.18495,2.32897,1.16883,0.000525038,0.000525038,0.000525038
66,1658.69,0.76111,1.03028,1.11649,0.94498,0.27034,0.31307,0.2501,1.16814,2.18705,1.16047,0.000519039,0.000519039,0.000519039
67,1682.81,0.78669,1.0496,1.15273,0.59963,0.24182,0.28812,0.23872,1.20437,2.6466,1.22195,0.00051304,0.00051304,0.00051304
68,1706.96,0.75399,0.908,1.07672,0.49016,0.40357,0.33834,0.23536,1.16329,2.37075,1.16546,0.00050704,0.00050704,0.00050704
69,1731.1,0.78726,0.95833,1.14669,0.7891,0.25547,0.28312,0.23308,1.0927,3.03524,1.11661,0.000501041,0.000501041,0.000501041
70,1755.57,0.77351,0.94397,1.12548,0.95873,0.2401,0.26097,0.21784,1.19985,2.45071,1.18522,0.000495041,0.000495041,0.000495041
71,1780.96,0.86173,0.99365,1.16024,0.26805,0.35139,0.31366,0.23693,1.18894,2.31411,1.17727,0.000489042,0.000489042,0.000489042
72,1806.96,0.77499,0.92772,1.12815,0.84933,0.34526,0.36091,0.24459,1.12759,2.38067,1.138,0.000483043,0.000483043,0.000483043
73,1833.15,0.77141,0.95059,1.10411,0.80706,0.243,0.27558,0.2211,1.14107,2.22772,1.16276,0.000477043,0.000477043,0.000477043
74,1859.42,0.71788,0.94427,1.09994,0.97126,0.24274,0.31472,0.23442,1.19821,2.43271,1.19794,0.000471044,0.000471044,0.000471044
75,1884.09,0.74167,1.00378,1.05339,0.95189,0.25464,0.28228,0.21948,1.16372,2.10404,1.13347,0.000465044,0.000465044,0.000465044
76,1908.54,0.75617,0.99645,1.12265,0.95307,0.25679,0.26678,0.22465,1.20645,2.52956,1.21563,0.000459045,0.000459045,0.000459045
77,1932.94,0.71448,0.90613,1.07744,0.96464,0.26969,0.2865,0.24068,1.27793,1.99057,1.29785,0.000453046,0.000453046,0.000453046
78,1957.19,0.70908,0.95693,1.0522,0.78569,0.26459,0.30783,0.23878,1.18479,2.57895,1.20366,0.000447046,0.000447046,0.000447046
79,1981.79,0.75644,0.92161,1.12628,0.53319,0.35367,0.33575,0.25539,1.24532,2.39856,1.23643,0.000441047,0.000441047,0.000441047
80,2006.33,0.76786,0.98635,1.12642,0.66975,0.35367,0.39213,0.23972,1.15692,2.40302,1.15555,0.000435047,0.000435047,0.000435047
81,2031.9,0.74122,0.91341,1.09136,0.95173,0.25688,0.28818,0.2255,1.204,2.14134,1.19192,0.000429048,0.000429048,0.000429048
82,2058.8,0.73919,0.88679,1.11251,0.95256,0.26693,0.28544,0.23442,1.1742,2.26186,1.20395,0.000423049,0.000423049,0.000423049
83,2084.76,0.72847,0.87531,1.07988,0.42308,0.3166,0.29949,0.23373,1.30165,2.36018,1.30081,0.000417049,0.000417049,0.000417049
84,2110.03,0.67869,0.84827,1.07962,0.46051,0.25513,0.28149,0.23479,1.23845,2.23137,1.23101,0.00041105,0.00041105,0.00041105
85,2134.85,0.73652,0.98665,1.10439,0.79153,0.25626,0.30226,0.24012,1.19867,2.27475,1.20943,0.00040505,0.00040505,0.00040505
86,2159.14,0.71911,0.91326,1.10777,0.95641,0.25408,0.26812,0.22437,1.27186,2.20374,1.27163,0.000399051,0.000399051,0.000399051
87,2183.24,0.68514,0.89058,1.06771,0.9791,0.25199,0.28183,0.23608,1.2624,2.24638,1.25023,0.000393052,0.000393052,0.000393052
88,2207.64,0.69289,0.89476,1.05689,0.95712,0.25534,0.28382,0.23801,1.18774,2.14208,1.20257,0.000387052,0.000387052,0.000387052
89,2232.08,0.66549,0.86412,1.03254,0.62107,0.25911,0.3593,0.27033,1.18132,2.33729,1.17386,0.000381053,0.000381053,0.000381053
90,2256.57,0.72102,0.9303,1.09347,0.97234,0.25464,0.31175,0.25323,1.27294,2.09618,1.30029,0.000375053,0.000375053,0.000375053
91,2282.48,0.71513,0.89632,1.10239,0.2593,0.36229,0.29865,0.24219,1.21793,2.11836,1.28817,0.000369054,0.000369054,0.000369054
92,2308.48,0.67094,0.85756,1.05967,0.26775,0.27031,0.29273,0.24668,1.21689,2.15008,1.27754,0.000363055,0.000363055,0.000363055
93,2334.26,0.70854,0.84937,1.06163,0.97393,0.25464,0.27776,0.23103,1.24513,2.19036,1.23524,0.000357055,0.000357055,0.000357055
94,2359.03,0.69664,0.92806,1.07602,0.96646,0.26746,0.29931,0.23242,1.30739,2.20635,1.33393,0.000351056,0.000351056,0.000351056
95,2383.83,0.66857,0.83685,1.04477,0.3311,0.49109,0.33373,0.23397,1.27838,2.18095,1.31842,0.000345056,0.000345056,0.000345056
96,2408.19,0.70409,0.84983,1.09208,0.2906,0.40289,0.35878,0.24937,1.22834,2.13665,1.2909,0.000339057,0.000339057,0.000339057
97,2432.32,0.67041,0.86146,1.03986,0.50357,0.33843,0.31535,0.24419,1.25811,2.68754,1.3477,0.000333058,0.000333058,0.000333058
98,2458.32,0.62976,0.81806,1.07647,0.96414,0.25464,0.29957,0.24282,1.18072,2.41962,1.24135,0.000327058,0.000327058,0.000327058
99,2482.73,0.6294,0.81298,1.03648,0.46795,0.32967,0.32358,0.24511,1.19414,2.28691,1.18907,0.000321059,0.000321059,0.000321059
100,2507.81,0.72108,0.86519,1.06676,0.95522,0.26746,0.27965,0.2382,1.25282,2.54931,1.27505,0.000315059,0.000315059,0.000315059
101,2533.76,0.63354,0.73273,1.0472,0.97409,0.25464,0.28324,0.2361,1.3042,2.60349,1.30454,0.00030906,0.00030906,0.00030906
102,2559.66,0.66631,0.78599,1.07895,0.4598,0.3508,0.29026,0.24211,1.22297,2.43814,1.23443,0.000303061,0.000303061,0.000303061
103,2584.67,0.71047,0.85158,1.06074,0.32426,0.34088,0.3088,0.23703,1.22634,2.42145,1.2401,0.000297061,0.000297061,0.000297061
104,2609.79,0.60615,0.78269,0.99856,0.2849,0.35654,0.30575,0.24973,1.21021,2.24336,1.18917,0.000291062,0.000291062,0.000291062
105,2634.07,0.6494,0.78112,1.0401,0.31478,0.49864,0.34693,0.25529,1.24803,2.37622,1.30296,0.000285062,0.000285062,0.000285062
106,2658.47,0.59719,0.77981,1.03751,0.48125,0.3508,0.32072,0.24419,1.28069,2.31008,1.31586,0.000279063,0.000279063,0.000279063
107,2682.78,0.65177,0.73116,1.05668,0.5288,0.50143,0.33571,0.24327,1.24844,2.25526,1.27331,0.000273064,0.000273064,0.000273064
108,2707.23,0.60921,0.74942,1.01992,0.46745,0.3508,0.35081,0.25778,1.20522,2.23213,1.27259,0.000267064,0.000267064,0.000267064
109,2731.69,0.67099,0.8365,1.06031,0.31291,0.34648,0.302,0.247,1.26264,2.15563,1.28991,0.000261065,0.000261065,0.000261065
110,2758.01,0.59542,0.70886,1.03446,0.26213,0.35654,0.31202,0.24483,1.2905,2.1484,1.37053,0.000255065,0.000255065,0.000255065
111,2784.08,0.61998,0.71004,1.01635,0.43008,0.35654,0.31525,0.24989,1.25977,2.4888,1.31235,0.000249066,0.000249066,0.000249066
112,2809.67,0.62815,0.71389,1.01015,0.47133,0.48822,0.31872,0.24134,1.27811,2.18813,1.31585,0.000243067,0.000243067,0.000243067
113,2834.9,0.61656,0.74658,1.03118,0.27512,0.52608,0.33565,0.24797,1.25989,2.13499,1.31756,0.000237067,0.000237067,0.000237067
114,2859.5,0.65732,0.7472,1.04649,0.871,0.43988,0.44807,0.28836,1.18466,2.07155,1.31461,0.000231068,0.000231068,0.000231068
115,2883.9,0.61563,0.77319,1.03777,0.36472,0.4387,0.44138,0.28241,1.20999,1.98856,1.32284,0.000225068,0.000225068,0.000225068
116,2908.22,0.6364,0.71373,1.08044,0.25535,0.52034,0.28957,0.23987,1.21134,2.19027,1.29017,0.000219069,0.000219069,0.000219069
117,2932.82,0.56176,0.68857,1.02637,0.63698,0.42418,0.29259,0.24541,1.17706,2.44712,1.25371,0.00021307,0.00021307,0.00021307
118,2957.48,0.62979,0.74961,1.04122,0.40319,0.53313,0.44055,0.27698,1.18833,2.13728,1.27227,0.00020707,0.00020707,0.00020707
119,2982.26,0.59194,0.72808,0.99039,0.34161,0.35367,0.31831,0.2465,1.19453,2.2978,1.31792,0.000201071,0.000201071,0.000201071
120,3008.4,0.61033,0.72394,1.02758,0.25363,0.35942,0.29054,0.2405,1.22724,2.15329,1.30406,0.000195071,0.000195071,0.000195071
121,3034.06,0.59743,0.69174,1.02808,0.48312,0.35367,0.31986,0.24556,1.18042,2.20352,1.27611,0.000189072,0.000189072,0.000189072
122,3060.43,0.59429,0.69457,0.99605,0.50698,0.35367,0.31711,0.24898,1.13096,2.22389,1.24099,0.000183073,0.000183073,0.000183073
123,3085.27,0.53654,0.6988,0.99279,0.66058,0.35648,0.3058,0.246,1.18107,2.17366,1.29793,0.000177073,0.000177073,0.000177073
124,3109.9,0.58992,0.65075,1.0337,0.48572,0.35654,0.33036,0.24961,1.18993,2.28418,1.30694,0.000171074,0.000171074,0.000171074
125,3134.17,0.63251,0.7429,1.04097,0.28096,0.35654,0.30753,0.24477,1.19391,2.33737,1.32277,0.000165074,0.000165074,0.000165074
126,3158.53,0.55706,0.59291,0.98794,0.29569,0.35654,0.30219,0.24441,1.19333,2.2475,1.33538,0.000159075,0.000159075,0.000159075
127,3182.92,0.58435,0.68197,0.98961,0.63159,0.26971,0.28841,0.24295,1.17764,2.21701,1.31003,0.000153076,0.000153076,0.000153076
128,3207.55,0.57528,0.66716,0.99828,0.79874,0.26664,0.28963,0.24135,1.1635,2.39445,1.30001,0.000147076,0.000147076,0.000147076
129,3232.97,0.54083,0.64729,0.98571,0.27161,0.35367,0.29693,0.24456,1.19039,2.34617,1.30819,0.000141077,0.000141077,0.000141077
130,3259.23,0.62858,0.69076,1.05468,0.34208,0.3508,0.32192,0.24937,1.19791,2.26359,1.30779,0.000135077,0.000135077,0.000135077
131,3285.01,0.5877,0.68932,1.02629,0.35114,0.35367,0.3184,0.24958,1.20308,2.28424,1.36687,0.000129078,0.000129078,0.000129078
132,3310.16,0.58229,0.60636,1.00738,0.68866,0.35367,0.31153,0.24342,1.2002,2.26015,1.34794,0.000123079,0.000123079,0.000123079
133,3335.3,0.56563,0.7318,0.99959,0.39594,0.35367,0.37586,0.2499,1.22142,2.20911,1.34365,0.000117079,0.000117079,0.000117079
134,3359.57,0.55034,0.62453,0.98253,0.58942,0.3508,0.35386,0.2489,1.20173,2.14463,1.33912,0.00011108,0.00011108,0.00011108
135,3383.9,0.55754,0.60097,1.00264,0.49263,0.35364,0.31312,0.24771,1.22117,2.11455,1.31674,0.00010508,0.00010508,0.00010508
136,3408.35,0.59201,0.7217,1.03249,0.30851,0.49364,0.32514,0.24864,1.20329,2.14302,1.28591,9.9081e-05,9.9081e-05,9.9081e-05
137,3432.78,0.5518,0.6339,1.00551,0.32552,0.52034,0.32358,0.24374,1.17599,2.20069,1.26523,9.30816e-05,9.30816e-05,9.30816e-05
138,3457.56,0.56809,0.60371,0.99217,0.32314,0.5263,0.32165,0.24382,1.19115,2.24622,1.31421,8.70822e-05,8.70822e-05,8.70822e-05
139,3483.47,0.51374,0.60504,0.98382,0.31437,0.52151,0.32609,0.24671,1.18089,2.14829,1.34002,8.10828e-05,8.10828e-05,8.10828e-05
140,3509.68,0.51443,0.61855,0.97811,0.28944,0.35367,0.29649,0.24258,1.15303,2.28573,1.31859,7.50834e-05,7.50834e-05,7.50834e-05
141,3559.98,0.43004,0.46816,0.89935,0.35203,0.35295,0.31299,0.24574,1.18748,2.21456,1.32927,6.9084e-05,6.9084e-05,6.9084e-05
142,3584.7,0.41017,0.44561,0.85014,0.51058,0.34381,0.35163,0.24949,1.18042,2.25915,1.33565,6.30846e-05,6.30846e-05,6.30846e-05
143,3608.55,0.39643,0.47068,0.87396,0.30876,0.35654,0.31402,0.25155,1.18159,2.35034,1.33637,5.70852e-05,5.70852e-05,5.70852e-05
144,3632.13,0.39362,0.43311,0.83149,0.35346,0.3508,0.36247,0.25276,1.17207,2.2815,1.34539,5.10858e-05,5.10858e-05,5.10858e-05
145,3657.74,0.39457,0.46337,0.8465,0.51155,0.34735,0.31392,0.24894,1.17821,2.24398,1.35982,4.50864e-05,4.50864e-05,4.50864e-05
146,3681.44,0.40734,0.43665,0.86534,0.33845,0.3424,0.31397,0.24984,1.17733,2.23859,1.34431,3.9087e-05,3.9087e-05,3.9087e-05
147,3706.26,0.4043,0.43646,0.86736,0.28931,0.35367,0.28616,0.2464,1.17194,2.22725,1.33736,3.30876e-05,3.30876e-05,3.30876e-05
148,3732.41,0.39192,0.46824,0.83015,0.28632,0.3531,0.28328,0.24657,1.16406,2.26994,1.32616,2.70882e-05,2.70882e-05,2.70882e-05
149,3757.8,0.39049,0.47437,0.84471,0.34784,0.33798,0.31295,0.24806,1.15902,2.29106,1.3399,2.10888e-05,2.10888e-05,2.10888e-05
150,3782.33,0.41642,0.47499,0.87785,0.36098,0.3362,0.31438,0.25158,1.1546,2.31525,1.34601,1.50894e-05,1.50894e-05,1.50894e-05
