Timestamp,Mode,Latency_ms,FPS,CPU_Usage_%,RAM_Usage_%,CPU_Temp_C,Throttled,Confidence_Max,Detection_Result
20:45:58.022,Active,453.1,0.0,19.5,13.2,55.6,No,0.0,None
20:45:58.440,Active,412.2,0.0,98.8,13.2,57.3,No,0.0,None
20:45:58.857,Active,408.6,0.0,97.6,13.2,59.0,No,0.0,None
20:45:59.269,Active,404.4,0.0,98.8,13.2,59.5,No,0.0,None
20:45:59.686,Active,410.7,0.0,99.4,13.2,59.5,No,0.0,None
20:46:00.100,Active,406.5,0.0,97.6,13.2,60.6,No,0.0,None
20:46:00.523,Active,413.8,0.0,98.2,13.2,61.7,No,0.0,None
20:46:00.938,Active,409.0,0.0,97.6,13.1,61.7,No,0.0,None
20:46:01.457,Active,409.9,0.0,79.6,13.1,61.7,No,0.0,None
20:46:01.870,Active,406.1,2.3,98.8,13.1,62.2,No,0.0,None
20:46:02.286,Active,406.3,2.3,98.2,13.1,63.4,No,0.0,None
20:46:02.706,Active,410.1,2.3,97.6,13.0,63.4,No,0.0,None
20:46:03.141,Active,427.9,2.3,97.7,13.0,63.4,No,0.0,None
20:46:03.558,Active,409.2,2.3,97.6,13.0,64.5,No,0.0,None
20:46:04.000,Active,435.4,2.3,94.9,13.0,64.5,No,0.0,None
20:46:04.417,Active,409.7,2.3,98.8,12.9,65.0,No,0.0,None
20:46:04.832,Active,409.3,2.3,98.8,12.9,65.0,No,0.0,None
20:46:05.254,Active,412.3,2.3,98.2,12.9,65.0,No,0.0,None
20:46:05.671,Active,410.8,2.3,98.2,12.9,66.1,No,0.0,None
20:46:06.083,Active,405.5,2.4,99.4,12.8,66.7,No,0.0,None
20:46:06.498,Active,409.4,2.4,99.4,12.8,66.7,No,0.0,None
20:46:06.914,Active,408.4,2.4,98.8,12.8,66.1,No,0.0,None
20:46:07.331,Active,411.7,2.4,98.8,12.7,66.7,No,0.0,None
20:46:07.752,Active,412.1,2.4,97.6,12.7,67.8,No,0.0,None
20:46:08.204,Active,443.1,2.4,97.8,12.7,67.2,No,0.0,None
