Timestamp,Mode,Latency_ms,FPS,CPU_Usage_%,RAM_Usage_%,CPU_Temp_C,Throttled,Confidence_Max,Detection_Result
01:14:59.479,Active,416.7,2.4,98.3,11.8,72.2,Yes,0.0,None
01:14:59.903,Active,415.4,2.4,98.8,11.8,71.6,Yes,0.0,None
01:15:00.335,Active,424.9,2.4,96.5,11.8,72.7,Yes,0.0,None
01:15:00.758,Active,415.1,2.4,98.8,11.8,73.2,Yes,0.0,None
01:15:01.204,Active,439.9,2.4,94.4,11.8,72.7,Yes,0.0,None
01:15:01.636,Active,424.4,2.4,97.7,11.8,72.2,Yes,0.0,None
01:15:02.063,Active,419.6,2.4,98.2,11.8,72.7,Yes,0.0,None
01:15:02.480,Active,411.1,2.4,99.4,11.8,72.2,Yes,0.0,None
01:15:02.902,Active,415.0,2.4,98.8,11.7,72.2,Yes,0.0,None
01:15:03.325,Active,417.3,2.4,97.6,11.7,72.7,Yes,0.0,None
01:15:03.749,Active,416.0,2.4,98.8,11.8,72.2,Yes,0.0,None
01:15:04.182,Active,426.3,2.4,96.5,11.7,72.7,Yes,0.0,None
01:15:04.603,Active,412.0,2.4,98.2,11.7,72.2,Yes,0.0,None
01:15:05.027,Active,415.5,2.3,98.2,11.7,73.2,Yes,0.0,None
01:15:05.451,Active,414.9,2.3,98.2,11.8,73.2,Yes,0.0,None
01:15:05.881,Active,417.4,2.3,97.7,11.8,72.7,Yes,0.0,None
01:15:06.302,Active,413.8,2.3,98.2,11.7,73.2,Yes,0.0,None
01:15:06.718,Active,409.8,2.3,98.8,11.7,73.2,Yes,0.0,None
01:15:07.137,Active,413.0,2.3,98.2,11.7,73.8,Yes,0.0,None
01:15:07.564,Active,417.7,2.3,98.2,11.7,72.7,Yes,0.0,None
01:15:07.991,Active,414.8,2.3,97.6,11.8,72.7,Yes,0.0,None
01:15:08.411,Active,410.8,2.3,98.2,11.7,73.2,Yes,0.0,None
01:15:08.834,Active,414.4,2.3,98.2,11.7,73.8,Yes,0.0,None
01:15:09.267,Active,425.0,2.4,98.3,11.7,72.7,Yes,0.0,None
01:15:09.692,Active,415.6,2.4,98.2,11.8,73.8,Yes,0.0,None
01:15:10.116,Active,417.0,2.4,98.8,11.8,73.2,Yes,0.0,None
01:15:10.533,Active,409.5,2.4,98.2,11.8,73.8,Yes,0.0,None
01:15:10.955,Active,415.0,2.4,98.8,11.8,74.3,Yes,0.0,None
01:15:11.378,Active,417.3,2.4,99.4,11.8,73.2,Yes,0.0,None
01:15:11.805,Active,420.5,2.4,96.5,11.8,73.2,Yes,0.0,None
01:15:12.224,Active,413.4,2.4,99.4,11.8,73.8,Yes,0.0,None
01:15:12.640,Active,410.9,2.4,98.8,11.8,74.3,Yes,0.0,None
01:15:13.067,Active,418.6,2.4,98.2,11.8,74.3,Yes,0.0,None
01:15:13.501,Active,424.9,2.4,97.1,11.8,73.8,Yes,0.0,None
01:15:13.922,Active,414.4,2.4,98.2,11.7,73.8,Yes,0.0,None
01:15:14.343,Active,414.6,2.4,98.8,11.7,73.8,Yes,0.0,None
