epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,738.418,0.85463,1.14439,1.16054,0.75038,0.24275,0.25537,0.20182,1.28855,2.48499,1.3266,0.000663025,0.000663025,0.000663025
43,756.477,0.86725,1.13455,1.17719,0.75771,0.23476,0.25706,0.20111,1.26283,2.98005,1.38731,0.000657025,0.000657025,0.000657025
44,774.181,0.83415,1.18557,1.17052,0.92019,0.26746,0.27263,0.20984,1.32878,2.21522,1.49075,0.000651026,0.000651026,0.000651026
45,791.572,0.87704,1.18759,1.16473,0.77047,0.25057,0.26817,0.21741,1.32424,2.55832,1.3459,0.000645026,0.000645026,0.000645026
46,809.626,0.78238,1.06485,1.13118,0.94819,0.26858,0.26859,0.22093,1.30981,2.49656,1.31437,0.000639027,0.000639027,0.000639027
47,827.236,0.83293,1.17125,1.13902,0.95049,0.25177,0.27288,0.22087,1.31045,2.48193,1.37976,0.000633028,0.000633028,0.000633028
48,844.528,0.86068,1.08439,1.1931,0.75928,0.24757,0.25064,0.21092,1.28501,2.78439,1.35221,0.000627028,0.000627028,0.000627028
49,862.002,0.78637,1.07655,1.1431,0.94207,0.22853,0.26259,0.21227,1.25933,2.52438,1.28651,0.000621029,0.000621029,0.000621029
50,880.36,0.79458,1.0995,1.13724,0.957,0.24182,0.29206,0.22594,1.35604,2.20627,1.38791,0.000615029,0.000615029,0.000615029
51,898.172,0.82559,1.09067,1.14239,0.79404,0.25752,0.27255,0.23008,1.20881,2.62978,1.19079,0.00060903,0.00060903,0.00060903
52,915.992,0.74308,1.02189,1.10565,0.95025,0.26804,0.28038,0.23453,1.35528,2.4302,1.40614,0.000603031,0.000603031,0.000603031
53,933.572,0.83517,1.0639,1.15546,0.78286,0.25604,0.28287,0.22098,1.24809,2.61778,1.33142,0.000597031,0.000597031,0.000597031
54,952.33,0.79467,1.02556,1.13224,0.93886,0.25464,0.26046,0.21997,1.2462,2.78418,1.31198,0.000591032,0.000591032,0.000591032
55,969.916,0.79421,1.13645,1.11236,0.95552,0.25464,0.28018,0.2328,1.14335,2.43469,1.22107,0.000585032,0.000585032,0.000585032
56,987.227,0.80538,1.00156,1.14855,0.79725,0.25516,0.28022,0.23362,1.29463,2.19731,1.35169,0.000579033,0.000579033,0.000579033
57,1004.74,0.77057,1.09528,1.11409,0.5166,0.36936,0.34342,0.22916,1.26351,1.96752,1.35681,0.000573034,0.000573034,0.000573034
58,1022.98,0.80339,1.07996,1.11083,0.9541,0.229,0.27154,0.22591,1.22751,2.10994,1.41976,0.000567034,0.000567034,0.000567034
59,1040.58,0.76437,1.06422,1.10558,0.46992,0.35367,0.35586,0.25022,1.3101,2.36871,1.43415,0.000561035,0.000561035,0.000561035
60,1058.48,0.76302,0.982,1.13288,0.93439,0.25464,0.30209,0.23864,1.29193,2.56002,1.36534,0.000555035,0.000555035,0.000555035
61,1076.08,0.71623,0.98672,1.0466,0.97367,0.25398,0.27625,0.23417,1.23007,2.77715,1.28093,0.000549036,0.000549036,0.000549036
62,1093.66,0.80276,1.0914,1.13651,0.85147,0.33798,0.31281,0.24269,1.30849,2.33429,1.33922,0.000543037,0.000543037,0.000543037
63,1110.97,0.7754,1.01305,1.1465,0.30281,0.53183,0.36309,0.2682,1.32704,2.42165,1.45215,0.000537037,0.000537037,0.000537037
64,1128.76,0.69126,0.94106,1.09516,0.67444,0.43126,0.4383,0.28798,1.19663,2.13531,1.34805,0.000531038,0.000531038,0.000531038
65,1148.56,0.76501,1.07109,1.13158,0.42879,0.35367,0.26766,0.21577,1.25096,2.58632,1.31756,0.000525038,0.000525038,0.000525038
66,1166.06,0.73017,0.94955,1.09516,0.6461,0.3508,0.30733,0.24009,1.08898,2.49921,1.19134,0.000519039,0.000519039,0.000519039
67,1183.37,0.75369,1.06359,1.14164,0.66626,0.34632,0.28866,0.23468,1.16921,2.41444,1.19152,0.00051304,0.00051304,0.00051304
68,1200.86,0.69857,0.88115,1.06027,0.66238,0.35367,0.34854,0.26825,1.23244,2.1167,1.30731,0.00050704,0.00050704,0.00050704
69,1219.06,0.76495,0.89278,1.13794,0.96204,0.25257,0.26575,0.22505,1.2794,2.50406,1.35349,0.000501041,0.000501041,0.000501041
70,1236.54,0.74362,0.87584,1.11087,0.78982,0.26039,0.29077,0.2275,1.18726,2.29517,1.25735,0.000495041,0.000495041,0.000495041
71,1254.02,0.80542,0.91477,1.12899,0.25157,0.52608,0.29618,0.24088,1.22948,2.34133,1.36442,0.000489042,0.000489042,0.000489042
72,1271.61,0.70571,0.86968,1.09069,0.97315,0.24046,0.28286,0.23212,1.16185,2.11401,1.38844,0.000483043,0.000483043,0.000483043
73,1288.91,0.71511,0.89605,1.07989,0.64308,0.35367,0.30002,0.22559,1.19288,2.52196,1.29365,0.000477043,0.000477043,0.000477043
