Timestamp,Mode,Latency_ms,FPS,CPU_Usage_%,RAM_Usage_%,CPU_Temp_C,Throttled,Confidence_Max,Detection_Result
22:18:39.962,Active,404.4,0.0,19.4,12.5,54.5,No,0.0,None
22:18:40.373,Active,404.3,0.0,99.4,12.5,56.2,No,0.0,None
22:18:40.783,Active,404.6,0.0,99.4,12.5,57.3,No,0.0,None
22:18:41.199,Active,408.1,0.0,98.2,12.6,58.4,No,0.0,None
22:18:41.711,Active,407.7,0.0,79.9,12.6,57.9,No,0.0,None
22:18:42.129,Active,409.0,0.0,98.2,12.6,59.5,No,0.0,None
22:18:42.548,Active,413.5,0.0,97.6,12.5,60.0,No,0.0,None
22:18:42.960,Active,404.7,0.0,98.8,12.5,60.6,No,0.0,None
22:18:43.376,Active,406.1,0.0,97.6,12.5,60.6,No,0.0,None
22:18:43.797,Active,413.2,2.3,97.0,12.5,61.1,No,0.0,None
22:18:44.248,Active,442.1,2.3,98.9,12.8,62.2,No,0.0,None
22:18:44.665,Active,407.2,2.3,98.2,12.9,61.7,No,0.0,None
22:18:45.075,Active,404.5,2.3,98.8,12.8,63.4,No,0.0,None
22:18:45.488,Active,404.5,2.3,98.2,12.8,63.4,No,0.0,None
22:18:45.898,Active,403.1,2.3,98.8,12.8,63.4,No,0.0,None
22:18:46.315,Active,407.8,2.3,97.0,12.8,63.9,No,0.0,None
22:18:46.728,Active,404.9,2.3,98.8,12.8,63.4,No,0.0,None
22:18:47.144,Active,408.7,2.3,98.8,12.7,64.5,No,0.0,None
22:18:47.557,Active,405.6,2.3,98.8,12.7,64.5,No,0.0,None
22:18:47.968,Active,404.3,2.4,98.8,12.6,65.0,No,0.0,None
22:18:48.378,Active,402.2,2.4,98.8,12.6,65.5,No,0.0,None
22:18:48.795,Active,405.5,2.4,98.2,12.5,65.5,No,0.0,None
22:18:49.215,Active,409.4,2.4,97.6,12.4,66.1,No,0.0,None
22:18:49.641,Active,417.0,2.4,98.2,12.4,65.5,No,0.0,None
22:18:50.056,Active,408.5,2.4,98.2,12.4,66.1,No,0.0,None
22:18:50.466,Active,403.0,2.4,98.8,12.4,66.1,No,0.0,None
22:18:50.881,Active,405.3,2.4,98.8,12.3,65.5,No,0.0,None
22:18:51.298,Active,410.9,2.4,98.8,12.3,66.7,No,0.0,None
22:18:51.813,Active,405.1,2.4,79.0,12.3,66.7,No,0.0,None
22:18:52.227,Active,407.2,2.3,98.8,12.2,66.1,No,0.0,None
